name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-04-22-10-39,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-04-22-10-31,1,0,1,1,0,1,2,0,5,2,3,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-04-21-09-03,,,,,,,6,0,,,,,,
AIIMS Main Delhi,25,22,3,Central Government,2021-04-22-11-09,,,,,,,4,8,133,102,31,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-04-22-01-47,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,8,12,Private,2021-04-22-08-43,5,0,5,7,1,6,0,16,44,31,13,2,1,1
Alshifa Hospital,18,0,18,Private,2021-04-22-12-28,6,0,6,8,0,8,4,0,14,3,11,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-04-22-11-34,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-04-22-07-59,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-04-22-09-55,2,0,2,3,0,3,1,23,5,5,0,1,0,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-04-22-09-57,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-04-22-09-37,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-04-22-00-10,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-04-22-09-33,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-04-22-09-40,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-04-21-09-36,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-04-22-09-12,,,,14,0,14,2,0,8,8,0,14,0,14
Base Hospital Delhi Cantt,44,0,44,Central Government,2021-04-22-11-10,,,,10,0,10,2,12,,,,10,0,10
Batra Hospital,50,3,47,Private,2021-04-22-10-04,9,3,6,11,3,8,0,23,99,47,52,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-04-22-09-57,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,28,1,27,Private,2021-04-22-09-57,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,4,5,Private,2021-04-22-16-02,2,0,2,3,0,3,2,15,7,6,1,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,3,7,Private,2021-04-22-09-04,2,2,0,3,2,1,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,2,12,Private,2021-04-22-09-02,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,0,10,Private,2021-04-21-14-00,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,5,42,Private,2021-04-22-11-14,9,3,6,12,3,9,1,0,150,129,21,3,0,3
"Brahm Shakti Hospital, Budh Vihar",9,0,9,Private,2021-04-22-11-00,,,,1,0,1,3,0,15,4,11,1,0,1
Burari Hospital,600,8,592,Delhi Government,2021-04-22-12-05,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-04-22-01-50,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-04-22-08-18,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-04-22-16-53,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-04-22-14-32,1,0,1,1,0,1,0,17,18,16,2,,,
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-04-22-14-20,,,,,,,4,12,61,61,0,,,
Deep Chand Bandhu,50,7,43,Delhi Government,2021-04-22-10-13,,,,,,,3,15,10,5,5,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,2,8,Private,2021-04-22-10-58,1,0,1,2,0,2,1,15,37,22,15,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-04-22-08-10,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,2,18,Private,2021-04-22-14-48,,,,5,0,5,,,21,2,19,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-04-22-10-30,4,0,4,5,0,5,3,16,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-04-22-10-12,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,6,44,Delhi Government,2021-04-22-10-59,,,,12,0,12,4,0,50,30,20,12,0,12
East Delhi Medical Centre Mansarover Park,5,5,0,Private,2021-04-22-10-55,,,,,,,,,5,0,5,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-04-21-10-33,5,0,5,5,0,5,7,5,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-04-22-10-58,,,,2,0,2,14,0,10,3,7,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,1,30,Private,2021-04-22-09-53,5,0,5,8,0,8,2,3,16,14,2,3,0,3
"Fortis Hospital, Shalimar Bagh",26,8,18,Private,2021-04-22-09-32,4,3,1,6,3,3,4,23,72,65,7,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,6,58,Private,2021-04-22-11-12,18,0,18,22,0,22,2,23,33,27,6,4,0,4
"Gandhi Nursing Home, Uttam Nagar",12,4,8,Private,2021-04-22-11-06,,,,4,0,4,1,12,15,0,15,4,0,4
"Garg Hospital, Karkardooma",5,5,0,Private,2021-04-22-09-18,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-04-22-10-59,4,0,4,4,0,4,1,23,10,5,5,,,
"Goyal Hospital, Paschim Vihar",5,1,4,Private,2021-04-22-11-24,,,,,,,0,12,,,,,,
GTB Hospital,450,18,432,Delhi Government,2021-04-22-00-35,,,,42,11,31,4,21,81,14,67,42,11,31
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-04-22-09-33,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-04-22-09-56,4,0,4,6,0,6,1,4,30,14,16,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-04-22-10-58,,,,,,,1,18,6,4,2,,,
Hardik Hospital,4,0,4,Private,2021-04-22-10-25,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,18,82,Private,2021-04-22-10-46,5,0,5,23,1,22,1,0,21,0,21,18,1,17
"Indian spinal injury centre,Vasant Kunj",20,5,15,Private,2021-04-22-00-50,,,,3,2,1,1,14,10,10,0,3,2,1
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-04-22-09-23,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",20,17,3,Private,2021-04-22-10-23,2,2,0,4,2,2,14,0,159,112,47,2,0,2
"Ishan Hospital, Rohini",8,0,8,Private,2021-04-22-08-42,,,,,,,,,,,,,,
"Jain Hospital, Vikas Marg Extn.",3,0,3,Private,2021-04-22-09-37,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",29,14,15,Private,2021-04-22-00-26,10,10,0,11,11,0,0,23,44,44,0,1,1,0
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-04-22-08-57,1,0,1,2,0,2,6,22,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-04-22-09-04,3,0,3,5,0,5,0,12,6,6,0,2,0,2
"Jeewan Moti Khera Hospital, Nangloi",2,0,2,Private,2021-04-22-11-19,,,,1,0,1,1,23,1,0,1,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-04-22-10-40,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-04-22-10-21,,,,,,,1,0,,,,,,
Kailash deepak Hospital,10,0,10,Private,2021-04-22-08-51,,,,10,0,10,79,10,16,7,9,10,0,10
Kalawati Saran Children's Hospital (LHMC),40,1,39,Central Government,2021-04-22-09-35,,,,10,0,10,6,0,35,35,0,10,0,10
"Kalra Hospital, Dwarka",5,0,5,Private,2021-04-22-08-10,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,3,8,Private,2021-04-22-17-19,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-04-22-06-21,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-04-22-10-46,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-04-22-09-26,,,,,,,5,23,,,,,,
LHMC,516,12,504,Central Government,2021-04-22-11-21,,,,86,3,83,1,10,27,16,11,86,3,83
Lifeline Hospital,2,0,2,Private,2021-04-21-10-14,,,,,,,3,0,7,0,7,,,
Lok Nayak Hospital,450,15,435,Delhi Government,2021-04-22-10-05,128,15,113,178,15,163,3,0,204,131,73,50,0,50
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-03-02-09-31,11,0,11,20,0,20,10,20,10,0,10,9,0,9
"Maharaja Agrasen Hospital, Dwarka",12,7,5,Private,2021-04-22-13-44,2,2,0,2,2,0,,,10,10,0,,,
"Maharaja Agrasen Hospital, Punjabi Bagh",30,11,19,Private,2021-04-22-10-02,7,4,3,9,6,3,14,2,54,54,0,2,2,0
Makkar Multispeciality Hospital,2,0,2,Private,2021-04-22-09-32,,,,,,,,,16,1,15,,,
Malik Radix Hospital,6,0,6,Private,2021-04-22-09-29,1,0,1,1,0,1,3,6,12,12,0,,,
"MANIPAL HOSPITAL, DWARKA",20,3,17,Private,2021-04-22-08-44,,,,7,0,7,3,0,38,28,10,7,0,7
"Mansaram Hospital, Nangloi",21,1,20,Private,2021-04-22-09-28,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",21,13,8,Private,2021-04-22-09-27,9,8,1,10,8,2,6,16,45,40,5,1,0,1
Max East/West Block,180,14,166,Private,2021-04-22-10-23,27,0,27,32,0,32,0,21,60,60,0,5,0,5
"Max Smart Gujarmal Modi hospital ,Saket",25,7,18,Private,2021-04-22-12-04,,,,7,1,6,3,21,45,25,20,7,1,6
"MAX SS HOSPITAL, PATPARGANJ",40,0,40,Private,2021-04-22-10-42,3,0,3,5,0,5,2,7,125,81,44,2,0,2
"Max SS Hospital, Shalimar Bagh",28,8,20,Private,2021-04-22-10-02,6,6,0,8,8,0,3,5,82,82,0,2,2,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-04-21-10-29,4,0,4,8,0,8,,,,,,4,0,4
"Medeor Hospital, Qutab Instl. Area",20,3,17,Private,2021-04-21-10-23,,,,2,0,2,0,23,18,0,18,2,0,2
"Metro Hospital, Preet Vihar",7,0,7,Private,2021-04-22-08-40,2,0,2,4,0,4,0,20,10,8,2,2,0,2
"MGS Hospital, Punjabi Bagh",10,0,10,Private,2021-04-22-01-03,,,,1,0,1,24,0,24,0,24,1,0,1
