name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-02-07-09-34,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-02-07-17-18,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-02-07-06-04,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-02-07-08-25,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,90,16,74,Central Government,2021-02-07-17-29,,,,15,11,4,2,4,93,72,21,15,11,4
"AIIMS, Trauma Delhi",265,138,127,Central Government,2021-02-07-17-01,,,,71,64,7,,,,,,71,64,7
"Akash Healthcare, Dwarka",79,8,71,Private,2021-02-07-17-23,14,3,11,24,4,20,0,16,44,40,4,10,1,9
Alshifa Hospital,18,0,18,Private,2021-02-07-09-46,4,0,4,6,0,6,5,0,11,4,7,2,0,2
Ambedkar Nagar hospital,300,2,298,Delhi Government,2021-02-07-17-17,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-02-07-10-41,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-02-07-06-35,5,0,5,5,0,5,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-02-07-09-36,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-02-07-11-13,,,,,,,0,21,4,2,2,,,
Arya Hospital,24,1,23,Private,2021-02-07-09-03,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-02-07-07-34,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-02-07-10-18,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,16,25,Private,2021-02-07-00-54,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,1,39,Private,2021-02-07-16-42,2,0,2,3,0,3,0,23,,,,1,0,1
