name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-04-12-44,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-01-04-09-35,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-01-04-08-42,,,,,,,6,0,,,,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-01-04-07-40,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,0,20,Private,2021-01-04-08-52,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-01-04-09-49,6,0,6,8,0,8,11,0,14,4,10,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-01-04-10-22,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-04-07-46,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-01-04-17-15,3,0,3,3,0,3,1,23,5,4,1,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-04-09-40,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-01-04-10-05,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-04-09-34,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-04-06-11,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-01-04-09-30,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-01-04-10-59,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-01-04-09-46,,,,14,0,14,2,18,8,8,0,14,0,14
Base Hospital Delhi Cantt,108,1,107,Central Government,2021-10-14-09-17,,,,12,0,12,2,12,,,,12,0,12
Batra Hospital,50,0,50,Private,2021-01-04-12-23,9,0,9,11,0,11,0,23,99,47,52,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-01-04-10-13,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-04-08-26,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-01-04-16-29,2,0,2,3,0,3,2,15,7,5,2,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-01-04-08-15,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-01-04-07-56,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-04-09-58,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,0,47,Private,2021-01-04-07-32,9,0,9,12,0,12,1,0,106,102,4,3,0,3
"Brahm Shakti Hospital, Budh Vihar",9,0,9,Private,2021-01-04-10-34,1,0,1,1,0,1,2,0,13,4,9,,,
