name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,8,14,Private,2021-05-27-14-14,3,0,3,2,2,0,5,2,3,0,8,,,
AASTHA HOSPITAL,40,4,36,Private,2021-05-27-22-44,8,0,8,2,0,2,10,0,10,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-05-27-12-26,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,15,135,Delhi Government,2021-05-28-05-44,,,,30,9,21,30,9,21,1,18,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-27-22-03,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,156,244,Central Government,2021-05-27-22-42,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,177,125,Central Government,2021-05-27-17-40,29,21,8,43,37,6,72,58,14,0,10,72,41,31
"AIIMS, Trauma Delhi",294,225,69,Central Government,2021-05-27-16-57,,,,71,57,14,71,57,14,,,,,
"Akash Healthcare, Dwarka",133,113,20,Private,2021-05-27-19-47,14,14,0,40,40,0,54,54,0,0,8,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-05-27-10-14,,,,,,,,,,2,0,,,
Alshifa Hospital,50,20,30,Private,2021-05-27-16-54,15,13,2,4,2,2,19,15,4,1,6,,,
Ambedkar Nagar hospital,600,31,569,Delhi Government,2021-05-28-05-43,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-05-28-03-35,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,8,32,Private,2021-05-27-21-05,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,2,26,Private,2021-05-28-01-17,4,0,4,,,,4,0,4,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-27-09-07,,,,3,0,3,3,0,3,1,20,,,
