name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-05-27-08-30,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-05-29-09-49,,,,1,0,1,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-05-21-14-19,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-05-29-08-11,,,,,,,6,0,,,,,,
AIIMS Main Delhi,21,1,20,Central Government,2021-05-29-10-26,,,,,,,4,8,108,85,23,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-05-29-08-56,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,1,19,Private,2021-05-29-09-20,8,1,7,10,1,9,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-05-29-09-41,3,0,3,5,0,5,14,0,11,2,9,2,0,2
Ambedkar Nagar hospital,200,1,199,Delhi Government,2021-05-30-04-57,40,1,39,50,1,49,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-05-29-09-26,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-05-29-15-06,3,0,3,3,0,3,1,23,5,4,1,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-05-29-09-13,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-05-29-09-46,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-05-28-11-44,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-05-27-10-38,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-05-30-00-46,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-05-30-03-24,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-05-29-10-23,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-05-28-08-06,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-05-29-08-46,,,,14,0,14,1,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,1,499,Central Government,2021-05-29-06-47,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,2,48,Private,2021-05-29-10-26,9,0,9,11,0,11,0,23,99,38,61,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-05-28-10-12,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-05-29-09-13,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-05-29-07-21,2,0,2,3,0,3,2,23,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,1,9,Private,2021-05-29-09-31,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-05-29-08-26,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,1,9,Private,2021-05-29-06-54,,,,,,,3,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,3,44,Private,2021-05-30-03-58,9,2,7,12,2,10,3,0,106,99,7,3,0,3
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-05-28-11-55,4,0,4,5,0,5,2,12,7,6,1,1,0,1
Burari Hospital,600,0,600,Delhi Government,2021-05-29-08-32,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-05-29-12-23,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-05-29-14-15,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-05-30-00-35,,,,2,0,2,0,3,6,6,0,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-05-29-20-27,1,0,1,1,0,1,75,0,15,5,10,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-05-29-10-32,,,,1,0,1,0,17,18,13,5,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-05-29-20-04,,,,,,,6,2,43,43,0,,,
Deep Chand Bandhu,50,1,49,Delhi Government,2021-05-29-08-55,,,,,,,3,15,10,6,4,,,
Delhi global hospital,3,0,3,Private,2021-05-29-08-44,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-05-28-11-07,1,0,1,2,0,2,3,8,37,11,26,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-05-29-09-35,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,0,20,Private,2021-05-30-03-48,,,,5,0,5,1,8,21,20,1,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-05-29-10-47,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-05-28-09-10,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-05-29-09-00,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,1,49,Delhi Government,2021-05-29-12-27,,,,12,1,11,4,0,24,16,8,12,1,11
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-05-29-08-31,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-05-29-11-49,,,,,,,1,4,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-05-29-01-16,,,,,,,1,20,5,2,3,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-05-29-10-07,5,0,5,5,0,5,1,6,5,5,0,,,
ESIC hospital Okhla,22,0,22,Central Government,2021-05-29-11-01,,,,2,0,2,15,0,15,8,7,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,2,29,Private,2021-05-29-09-22,4,0,4,7,0,7,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,3,23,Private,2021-05-29-10-30,4,1,3,6,1,5,4,23,72,70,2,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,3,61,Private,2021-05-29-23-46,18,2,16,22,3,19,2,23,33,22,11,4,1,3
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-05-28-10-38,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-05-29-08-34,,,,,,,7,0,4,2,2,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-05-29-10-38,4,0,4,4,0,4,1,23,10,3,7,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-05-29-14-30,,,,,,,0,12,,,,,,
