name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-10-26-08-49,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-10-26-17-19,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-10-21-17-12,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-10-26-15-14,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-10-26-09-21,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-10-26-17-02,,,,100,0,100,100,0,100,0,23,,,
"AIIMS, Trauma Delhi",94,4,90,Central Government,2021-10-26-16-45,,,,32,4,28,32,4,28,,,,,
"Akash Healthcare, Dwarka",20,0,20,Private,2021-10-26-17-32,10,0,10,,,,10,0,10,0,16,58,0,58
All India Institute of Ayurveda,21,0,21, ,2021-10-26-11-56,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-10-26-07-51,4,0,4,2,0,2,6,0,6,7,0,11,11,0
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-10-27-04-43,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-10-26-13-37,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-10-26-21-10,,,,,,,,,,1,23,5,5,0
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-10-26-10-11,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-10-26-09-58,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,24,0,24,Private,2021-10-26-08-56,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-10-26-08-28,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-10-26-09-44,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-10-26-10-16,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-10-27-04-47,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-10-26-19-38,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-10-24-09-38,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-10-26-09-03,,,,14,0,14,14,0,14,5,0,8,5,3
Base Hospital Delhi Cantt,500,4,496,Central Government,2021-10-26-07-21,,,,50,2,48,50,2,48,2,12,,,
Batra Hospital,50,0,50,Private,2021-10-26-09-20,,,,5,0,5,5,0,5,0,23,60,50,10
"Bensups Hospital, Dwarka",30,0,30,Private,2021-10-26-00-07,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-10-26-08-40,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-10-26-14-54,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-10-26-17-22,1,0,1,,,,1,0,1,6,12,5,3,2
Bimla Devi Hospital,10,0,10,Private,2021-10-26-07-23,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,2,138,Private,2021-10-27-03-30,21,1,20,7,0,7,28,1,27,9,0,90,70,20
"Brahm Shakti Hospital, Budh Vihar",10,0,10,Private,2021-10-26-10-36,,,,1,0,1,1,0,1,2,12,19,9,10
Burari Hospital,300,0,300,Delhi Government,2021-10-26-11-40,70,0,70,30,0,30,100,0,100,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-10-26-16-24,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-10-26-12-18,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-10-26-17-13,5,0,5,1,0,1,6,0,6,1,19,3,0,3
Central Hospital,16,0,16,Private,2021-10-27-00-11,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-10-26-10-48,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-10-26-09-56,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,1,595,Delhi Government,2021-10-26-09-32,,,,,,,,,,2,13,,,
covid care center-Sultanpuri,1200,0,1200,Delhi Government,2021-10-22-10-40,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-10-26-11-37,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-10-26-08-53,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-10-26-17-17,,,,5,0,5,5,0,5,2,0,19,9,10
"Cygnus Sonia Hospital, Nangloi",6,0,6,Private,2021-10-26-18-24,5,0,5,1,0,1,6,0,6,0,17,18,15,3
Deen Dayal Upadhyay hospital,100,0,100,Delhi Government,2021-10-27-02-00,,,,25,0,25,25,0,25,1,3,43,43,0
Deep Chand Bandhu,100,0,100,Delhi Government,2021-10-26-20-13,,,,25,0,25,25,0,25,2,22,10,6,4
Delhi global hospital,3,0,3,Private,2021-10-26-08-26,3,0,3,,,,3,0,3,1,23,4,1,3
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-10-26-11-08,3,0,3,2,0,2,5,0,5,1,16,34,19,15
Delhi multi speciality hospital,2,0,2,Private,2021-10-26-08-01,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-10-26-16-06,13,0,13,5,0,5,18,0,18,1,8,8,8,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-10-26-10-51,4,0,4,1,0,1,5,0,5,0,23,5,0,5
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-10-26-08-48,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,110,1,109,Delhi Government,2021-10-26-08-22,1,0,1,30,1,29,31,1,30,1,7,24,14,10
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-10-26-10-06,6,0,6,,,,6,0,6,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-10-26-10-50,,,,,,,,,,4,7,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-10-26-09-16,,,,2,0,2,2,0,2,4,18,15,5,10
"Fortis Escorts Heart Institute, Okhla",31,0,31,Private,2021-10-26-16-22,5,0,5,3,0,3,8,0,8,2,3,16,13,3
"Fortis Hospital, Shalimar Bagh",26,0,26,Private,2021-10-26-08-22,4,0,4,2,0,2,6,0,6,5,23,52,52,0
"Fortis SS Hospital, Vasant Kunj",48,1,47,Private,2021-10-27-00-34,14,1,13,4,0,4,18,1,17,2,23,37,33,4
Galaxy Hospital,8,0,8,Private,2021-10-26-08-41,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-10-26-07-58,6,0,6,2,0,2,8,0,8,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-10-26-14-02,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-10-26-09-25,3,0,3,1,0,1,4,0,4,1,23,10,10,0
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-10-26-17-22,,,,,,,,,,0,12,7,4,3
GTB Hospital,600,0,600,Delhi Government,2021-10-27-04-31,410,0,410,140,0,140,550,0,550,4,4,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-10-27-02-53,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-10-26-08-19,4,0,4,,,,4,0,4,3,23,2,0,2
"HAHC Hospital, Hamdard Nagar",60,0,60,Private,2021-10-26-01-31,1,0,1,3,0,3,4,0,4,1,4,29,11,18
HANDA NURSING HOME,12,0,12,Private,2021-10-26-08-43,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-10-26-07-35,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,0,20,Private,2021-10-26-10-09,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-10-26-08-56,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,0,100,Private,2021-10-26-08-47,,,,14,0,14,14,0,14,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-10-26-08-41,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",20,0,20,Private,2021-10-27-02-04,,,,3,0,3,3,0,3,0,8,10,8,2
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-10-26-12-19,85,0,85,245,0,245,330,0,330,5,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,4,211,Private,2021-10-26-12-11,32,1,31,12,0,12,44,1,43,4,0,117,113,4
"Irene Hospital, Kalkaji",34,0,34,Private,2021-10-26-09-46,3,0,3,2,0,2,5,0,5,1,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-10-26-08-29,5,0,5,,,,5,0,5,0,23,3,0,3
"Jaipur Golden Hospital, Rohini",72,20,52,Private,2021-10-27-00-23,8,8,0,4,0,4,12,8,4,0,16,73,56,17
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-10-26-12-42,50,0,50,,,,50,0,50,5,0,10,7,3
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-10-26-08-59,8,0,8,2,0,2,10,0,10,4,21,,,
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-10-26-17-31,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivodaya Hospital,20,0,20,Private,2021-10-26-11-06,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,0,22,Private,2021-10-27-00-00,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,23,11,Central Government,2021-10-26-08-23,,,,5,5,0,5,5,0,3,2,35,33,2
"Kalra Hospital, Dwarka",10,0,10,Private,2021-10-26-07-56,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",12,0,12,Private,2021-10-26-17-15,2,0,2,1,0,1,3,0,3,1,12,38,38,0
Kalyani Hospital,25,0,25,Private,2021-10-26-08-25,8,0,8,1,0,1,9,0,9,13,1,,,
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-10-26-10-02,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-10-26-08-49,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-10-26-17-18,14,0,14,1,0,1,15,0,15,5,23,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-10-26-14-24,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-10-26-18-40,,,,,,,,,,0,23,32,28,4
"Lalita Hospital, Begumpur",40,0,40,Private,2021-10-26-09-57,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,49,44,Central Government,2021-10-26-09-13,5,1,4,16,1,15,21,2,19,1,11,27,23,4
Lifeline Hospital,19,0,19,Private,2021-10-26-13-05,2,0,2,2,0,2,4,0,4,10,5,3,1,2
Lok Nayak Hospital,470,4,466,Delhi Government,2021-10-27-02-21,350,2,348,100,2,98,450,4,446,0,20,98,79,19
Lotus Hospital,15,0,15,Private,2021-10-26-16-31,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-10-26-07-13,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-10-26-14-10,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-10-26-09-09,11,0,11,9,0,9,20,0,20,0,20,10,5,5
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-10-13-15-10,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-10-26-08-58,,,,5,0,5,5,0,5,1,0,11,7,4
"Maharaja Agrasen Hospital, Punjabi Bagh",30,0,30,Private,2021-10-27-04-04,6,0,6,3,0,3,9,0,9,3,4,68,68,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-10-26-12-58,4,0,4,,,,4,0,4,,,8,2,6
Malik Radix Hospital,14,0,14,Private,2021-10-26-19-05,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",20,0,20,Private,2021-10-26-07-28,,,,7,0,7,7,0,7,3,0,38,33,5
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-10-26-17-07,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-10-26-17-45,6,0,6,6,0,6,12,0,12,4,22,43,43,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-10-26-08-18,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,48,0,48,Private,2021-10-26-23-07,4,0,4,,,,4,0,4,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",25,0,25,Private,2021-10-27-02-23,,,,5,0,5,5,0,5,4,3,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-10-26-10-36,10,0,10,10,0,10,20,0,20,1,19,111,111,0
"Max SS Hospital, Shalimar Bagh",28,0,28,Private,2021-10-26-09-54,3,0,3,3,0,3,6,0,6,3,5,110,110,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-10-26-09-56,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",33,0,33,Private,2021-10-27-00-09,8,0,8,4,0,4,12,0,12,0,23,8,4,4
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-10-26-17-16,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-10-26-10-15,5,0,5,,,,5,0,5,3,12,13,10,3
"Metro Hospital, Preet Vihar",40,20,20,Private,2021-10-26-08-57,21,13,8,2,0,2,23,13,10,0,20,50,40,10
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-10-27-05-13,12,0,12,3,0,3,15,0,15,2,7,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",14,0,14,Private,2021-10-26-10-05,4,0,4,,,,4,0,4,3,23,34,22,12
