name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-05-06-10-20,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-05-06-10-01,1,0,1,1,0,1,2,0,5,2,3,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-05-06-10-54,,,,,,,6,0,,,,,,
AIIMS Main Delhi,31,9,22,Central Government,2021-05-06-10-51,,,,,,,4,8,133,101,32,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-05-06-00-10,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,3,17,Private,2021-05-06-09-23,5,1,4,7,1,6,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-05-06-09-58,6,0,6,8,0,8,4,0,14,3,11,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-05-06-10-12,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-05-06-07-56,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-05-06-15-47,3,0,3,4,0,4,1,23,5,3,2,1,0,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-05-06-09-43,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-05-06-10-38,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-05-06-00-14,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-05-06-09-16,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-05-06-10-14,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-05-06-10-19,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-05-06-09-46,,,,14,0,14,2,18,8,8,0,14,0,14
Base Hospital Delhi Cantt,44,1,43,Central Government,2021-05-06-15-49,,,,10,0,10,2,12,,,,10,0,10
Batra Hospital,50,2,48,Private,2021-05-06-09-18,9,2,7,11,2,9,0,23,99,40,59,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-05-06-09-43,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,28,1,27,Private,2021-05-05-10-30,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-05-06-14-04,2,0,2,3,0,3,2,17,7,6,1,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",12,0,12,Private,2021-05-06-09-20,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-05-06-00-04,1,0,1,1,0,1,6,12,5,1,4,,,
Bimla Devi Hospital,10,0,10,Private,2021-05-06-09-16,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,3,44,Private,2021-05-06-10-40,10,1,9,12,1,11,1,0,150,127,23,2,0,2
"Brahm Shakti Hospital, Budh Vihar",9,0,9,Private,2021-05-06-09-53,,,,1,0,1,3,0,15,3,12,1,0,1
Burari Hospital,600,0,600,Delhi Government,2021-05-06-11-21,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-05-06-11-05,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-05-06-16-47,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-05-06-15-06,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-05-06-15-19,1,0,1,1,0,1,0,17,18,16,2,,,
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-05-06-16-14,,,,,,,5,6,61,61,0,,,
Deep Chand Bandhu,50,0,50,Delhi Government,2021-05-06-10-50,,,,,,,3,15,10,7,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-05-06-09-38,1,0,1,2,0,2,2,12,37,16,21,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-05-06-08-10,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,1,19,Private,2021-05-06-13-17,,,,5,0,5,,,21,0,21,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-05-06-09-06,4,0,4,5,0,5,3,16,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-05-06-08-12,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,1,49,Delhi Government,2021-05-06-08-22,,,,12,0,12,4,0,50,30,20,12,0,12
East Delhi Medical Centre Mansarover Park,5,5,0,Private,2021-05-06-11-26,,,,,,,,,4,0,4,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-05-06-09-45,5,0,5,5,0,5,11,0,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-05-06-09-47,,,,2,0,2,8,0,10,5,5,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,2,29,Private,2021-05-06-16-53,5,1,4,8,1,7,2,3,16,14,2,3,0,3
"Fortis Hospital, Shalimar Bagh",26,2,24,Private,2021-05-06-09-25,4,0,4,6,0,6,3,23,72,64,8,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,4,60,Private,2021-05-06-09-50,18,0,18,22,0,22,2,23,33,27,6,4,0,4
"Gandhi Nursing Home, Uttam Nagar",12,1,11,Private,2021-05-06-10-26,,,,4,0,4,1,12,15,0,15,4,0,4
"Garg Hospital, Karkardooma",5,0,5,Private,2021-05-06-09-35,,,,,,,7,0,4,2,2,,,
