name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,2,20,Private,2021-06-05-13-11,3,0,3,2,1,1,5,1,4,0,12,,,
AASTHA HOSPITAL,40,1,39,Private,2021-06-05-22-15,8,0,8,2,0,2,10,0,10,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-06-05-12-32,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,8,142,Delhi Government,2021-06-05-23-09,,,,30,5,25,30,5,25,2,12,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-05-15-22,,,,,,,,,,3,0,,,
AIIMS Jhajjar,400,105,295,Central Government,2021-06-05-20-38,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,99,74,25,Central Government,2021-06-05-18-12,14,11,3,43,37,6,57,48,9,2,7,87,61,26
"AIIMS, Trauma Delhi",294,150,144,Central Government,2021-06-05-13-02,,,,71,51,20,71,51,20,,,,,
"Akash Healthcare, Dwarka",133,50,83,Private,2021-06-05-17-33,14,4,10,40,40,0,54,44,10,0,12,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-05-08-33,,,,,,,,,,7,0,,,
Alshifa Hospital,50,11,39,Private,2021-06-05-16-05,15,5,10,4,2,2,19,7,12,1,10,,,
Ambedkar Nagar hospital,600,7,593,Delhi Government,2021-06-05-22-36,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-05-23-17,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-06-05-20-39,3,0,3,2,0,2,5,0,5,1,23,6,5,1
"Apex City Hospital, West Vinod Nagar",28,28,0,Private,2021-06-05-19-57,4,4,0,,,,4,4,0,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-05-09-31,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,0,31,Private,2021-06-05-17-33,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-06-05-06-41,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-06-05-13-29,6,0,6,,,,6,0,6,0,20,4,4,0
Arya Hospital,24,1,23,Private,2021-06-05-21-12,10,0,10,,,,10,0,10,4,0,,,
Ashray Medical Centre,12,0,12,Private,2021-06-05-11-04,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-05-10-27,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-05-09-49,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",50,11,39,Private,2021-06-05-20-09,28,5,23,2,1,1,30,6,24,1,6,,,
"B.M. Gupta Hospital, Uttam Nagar",70,3,67,Private,2021-06-05-23-59,19,1,18,1,0,1,20,1,19,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-05-07-58,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-05-08-30,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,1,39,Private,2021-06-05-07-13,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,22,228,Central Government,2021-06-05-09-53,,,,10,3,7,10,3,7,7,14,,,
