name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-27-10-15,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-01-27-14-16,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-01-27-19-30,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-01-27-10-08,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,100,30,70,Central Government,2021-01-27-16-31,,,,15,15,0,5,14,93,69,24,15,15,0
"AIIMS, Trauma Delhi",265,203,62,Central Government,2021-01-28-05-39,,,,71,66,5,,,,,,71,66,5
"Akash Healthcare, Dwarka",79,18,61,Private,2021-01-27-19-42,14,7,7,24,8,16,0,16,44,33,11,10,1,9
Alshifa Hospital,18,2,16,Private,2021-01-27-09-47,4,0,4,6,0,6,2,0,11,2,9,2,0,2
Ambedkar Nagar hospital,300,3,297,Delhi Government,2021-01-28-05-22,40,1,39,50,1,49,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-27-10-07,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-01-27-14-29,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-27-09-36,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-01-27-10-48,,,,,,,0,21,4,2,2,,,
Arya Hospital,24,0,24,Private,2021-01-27-10-03,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-27-11-09,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-27-11-43,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,22,19,Private,2021-01-28-02-30,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,5,35,Private,2021-01-28-04-11,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-01-27-14-02,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-01-27-07-28,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,6,244,Central Government,2021-01-27-10-15,,,,14,2,12,4,0,8,5,3,14,2,12
Base Hospital Delhi Cantt,500,219,281,Central Government,2021-01-27-06-59,,,,50,10,40,2,12,,,,50,10,40
Batra Hospital,200,23,177,Private,2021-01-27-09-36,39,7,32,44,9,35,0,23,66,48,18,5,2,3
"Bensups Hospital, Dwarka",25,1,24,Private,2021-01-27-09-59,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-27-10-36,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,9,25,Private,2021-01-27-18-10,6,5,1,7,6,1,2,15,3,3,0,1,1,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,1,19,Private,2021-01-27-09-31,5,1,4,5,1,4,0,20,6,1,5,,,
"Bhagwati Hospital, Rohini",40,6,34,Private,2021-01-27-17-35,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-01-27-17-18,2,0,2,2,0,2,6,12,4,4,0,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-27-09-26,5,0,5,7,0,7,4,0,7,0,7,2,0,2
