name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,1,21,Private,2021-06-13-17-18,3,0,3,2,0,2,5,0,5,0,15,,,
AASTHA HOSPITAL,40,0,40,Private,2021-06-13-22-39,8,0,8,2,0,2,10,0,10,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-06-13-12-00,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,0,150,Delhi Government,2021-06-14-02-46,,,,30,0,30,30,0,30,3,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-13-15-21,,,,,,,,,,3,0,,,
AIIMS Jhajjar,400,80,320,Central Government,2021-06-13-18-14,,,,100,80,20,100,80,20,0,23,,,
AIIMS Main Delhi,70,15,55,Central Government,2021-06-13-17-50,14,7,7,43,8,35,57,15,42,2,13,87,56,31
"AIIMS, Trauma Delhi",294,140,154,Central Government,2021-06-13-05-45,,,,71,48,23,71,48,23,,,,,
"Akash Healthcare, Dwarka",133,9,124,Private,2021-06-13-21-57,14,4,10,40,3,37,54,7,47,0,12,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-13-09-20,,,,,,,,,,7,0,,,
Alshifa Hospital,50,9,41,Private,2021-06-13-10-26,15,0,15,4,0,4,19,0,19,2,15,,,
Ambedkar Nagar hospital,600,3,597,Delhi Government,2021-06-14-03-02,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-14-02-09,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-06-13-21-55,3,0,3,2,0,2,5,0,5,1,23,6,4,2
"Apex City Hospital, West Vinod Nagar",28,28,0,Private,2021-06-14-00-12,4,4,0,,,,4,4,0,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-13-12-26,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,0,31,Private,2021-06-13-18-24,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-06-13-06-30,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-06-13-11-30,6,0,6,,,,6,0,6,0,20,4,1,3
Arya Hospital,24,1,23,Private,2021-06-13-21-03,8,0,8,2,0,2,10,0,10,4,0,10,0,10
Ashray Medical Centre,12,0,12,Private,2021-06-13-12-15,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-13-12-46,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-13-15-08,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",50,4,46,Private,2021-06-13-14-03,28,4,24,2,0,2,30,4,26,1,16,,,
"B.M. Gupta Hospital, Uttam Nagar",70,0,70,Private,2021-06-13-19-50,19,0,19,1,0,1,20,0,20,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-13-08-12,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-14-00-03,9,0,9,1,0,1,10,0,10,0,7,1,0,1
