name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-09-12-10-11,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-09-12-17-18,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-09-12-10-09,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-09-12-13-24,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-09-12-12-40,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-09-12-07-50,,,,100,0,100,100,0,100,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-09-12-17-16,,,,,,,,,,4,4,92,78,14
"AIIMS, Trauma Delhi",94,2,92,Central Government,2021-09-12-16-45,,,,32,2,30,32,2,30,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-09-12-17-23,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,21,0,21, ,2021-09-12-10-07,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-09-12-10-23,4,0,4,2,0,2,6,0,6,16,0,11,5,6
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-09-12-17-16,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-09-12-13-13,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-09-12-16-26,,,,,,,,,,1,23,5,4,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-09-12-11-19,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-09-12-10-22,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,24,0,24,Private,2021-09-12-10-07,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-09-12-10-53,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-09-12-09-51,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-09-12-10-01,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-09-12-07-28,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-09-12-15-26,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-09-12-08-23,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,1,249,Central Government,2021-09-12-09-52,,,,14,0,14,14,0,14,2,0,8,5,3
Base Hospital Delhi Cantt,500,26,474,Central Government,2021-09-12-08-58,,,,50,4,46,50,4,46,2,12,,,
Batra Hospital,148,0,148,Private,2021-09-12-11-30,3,0,3,5,0,5,8,0,8,0,23,52,39,13
"Bensups Hospital, Dwarka",30,0,30,Private,2021-09-12-08-38,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-09-12-11-18,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-09-12-09-20,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-09-12-14-36,1,0,1,,,,1,0,1,6,12,5,3,2
Bimla Devi Hospital,10,0,10,Private,2021-09-12-10-04,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,3,137,Private,2021-09-12-17-29,21,0,21,7,1,6,28,1,27,5,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-09-12-07-28,5,0,5,1,0,1,6,0,6,2,12,17,10,7
Burari Hospital,300,2,298,Delhi Government,2021-09-12-08-12,70,2,68,30,0,30,100,2,98,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-09-12-11-51,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-09-12-13-51,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-09-12-14-28,5,0,5,1,0,1,6,0,6,1,19,3,0,3
Central Hospital,16,0,16,Private,2021-09-12-17-20,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-09-12-12-19,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
