name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-18-09-17,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,1,18,Private,2021-01-18-17-31,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,1,5,Private,2021-01-18-15-59,3,0,3,3,0,3,2,23,1,0,1,,,
Acharyashree Bhikshu Govt. Hospital,150,1,149,Delhi Government,2021-01-18-15-50,,,,30,0,30,12,0,,,,30,0,30
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-01-18-08-01,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,129,63,66,Central Government,2021-01-18-16-43,,,,44,15,29,7,21,93,64,29,44,15,29
"AIIMS, Trauma Delhi",265,182,83,Central Government,2021-01-18-17-07,,,,71,40,31,,,,,,71,40,31
"Akash Healthcare, Dwarka",79,37,42,Private,2021-01-18-16-54,21,10,11,24,13,11,0,16,44,33,11,3,3,0
Alshifa Hospital,18,4,14,Private,2021-01-18-09-54,4,0,4,6,1,5,3,0,11,4,7,2,1,1
Ambedkar Nagar hospital,300,16,284,Delhi Government,2021-01-18-17-09,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-18-09-13,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,3,17,Private,2021-01-18-07-26,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-18-09-30,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,4,0,Private,2021-01-18-10-06,,,,,,,0,21,4,2,2,,,
Arya Hospital,24,0,24,Private,2021-01-18-09-50,8,0,8,10,0,10,,,10,0,10,2,0,2
