name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-08-31-09-40,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-08-31-09-38,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-31-07-32,,,,,,,6,0,,,,,,
AIIMS Main Delhi,38,26,12,Central Government,2021-08-31-09-15,,,,,,,4,8,133,92,41,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-08-31-16-51,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,4,16,Private,2021-08-31-07-56,5,3,2,7,4,3,0,16,44,31,13,2,1,1
Alshifa Hospital,18,0,18,Private,2021-08-31-09-24,6,0,6,8,0,8,8,0,14,4,10,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-08-31-16-27,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-08-31-10-45,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,1,9,Private,2021-08-31-12-56,3,0,3,3,0,3,1,23,5,1,4,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-31-09-35,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-08-31-11-00,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-08-31-09-53,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-08-31-10-41,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-08-31-01-01,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-08-31-08-46,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-08-31-10-32,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-08-31-09-33,,,,14,0,14,4,0,8,7,1,14,0,14
Base Hospital Delhi Cantt,500,2,498,Central Government,2021-08-31-09-44,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,2,48,Private,2021-08-31-09-43,9,2,7,11,2,9,0,23,99,45,54,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-08-31-06-52,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-08-31-09-39,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-08-31-14-07,2,0,2,3,0,3,2,17,7,5,2,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-08-31-17-04,2,0,2,3,0,3,0,10,17,12,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-08-31-08-11,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-08-31-08-19,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,10,37,Private,2021-08-31-09-24,9,3,6,12,3,9,1,0,106,106,0,3,0,3
"Brahm Shakti Hospital, Budh Vihar",31,0,31,Private,2021-08-31-10-09,1,0,1,1,0,1,2,12,3,2,1,,,
Burari Hospital,600,0,600,Delhi Government,2021-08-31-07-57,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-08-31-01-49,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-08-31-15-33,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-08-31-13-47,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus MLS, Rama Vihar",9,1,8,Private,2021-08-31-17-05,1,0,1,1,0,1,75,0,15,6,9,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-08-31-17-11,,,,1,0,1,0,17,18,13,5,1,0,1
Deen Dayal Upadhyay hospital,50,1,49,Delhi Government,2021-08-31-16-04,,,,,,,4,22,61,61,0,,,
Deep Chand Bandhu,50,0,50,Delhi Government,2021-08-31-09-26,,,,,,,3,15,10,7,3,,,
Delhi global hospital,3,0,3,Private,2021-08-31-09-17,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,1,9,Private,2021-08-31-10-11,1,1,0,2,1,1,2,6,37,21,16,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-08-31-09-01,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,3,17,Private,2021-08-31-10-03,,,,5,1,4,1,8,21,20,1,5,1,4
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-08-31-09-58,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-08-31-12-23,,,,8,0,8,,,25,0,25,8,0,8
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-08-31-09-56,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,2,48,Delhi Government,2021-08-31-10-01,,,,12,2,10,4,0,19,12,7,12,2,10
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-08-31-09-14,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-08-31-09-26,,,,,,,2,18,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-08-31-12-03,,,,,,,1,20,5,5,0,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-08-31-10-56,5,0,5,5,0,5,9,4,5,5,0,,,
