name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-03-02-08-48,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-03-02-09-21,,,,1,0,1,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-03-02-08-45,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-03-02-08-53,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,11,0,11,Central Government,2021-03-02-16-24,,,,,,,3,12,108,69,39,,,
"AIIMS, Trauma Delhi",265,5,260,Central Government,2021-03-02-16-49,,,,71,5,66,,,,,,71,5,66
"Akash Healthcare, Dwarka",20,1,19,Private,2021-03-02-17-21,3,1,2,5,1,4,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-03-02-10-05,3,0,3,5,0,5,5,0,11,3,8,2,0,2
Ambedkar Nagar hospital,300,0,300,Delhi Government,2021-03-02-17-29,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-03-02-10-09,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-03-02-15-21,5,0,5,5,0,5,1,23,5,0,5,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-03-02-09-40,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-03-02-09-56,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-03-02-14-03,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-03-02-11-20,,,,,,,,,,,,,,
