name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,16,13,3,Private,2021-05-12-16-33,3,3,0,2,1,1,5,4,1,0,6,,,
AASTHA HOSPITAL,40,38,2,Private,2021-05-13-13-36,8,7,1,2,2,0,10,9,1,0,7,2,2,0
Acharyashree Bhikshu Govt. Hospital,130,55,75,Delhi Government,2021-05-13-13-58,7,7,0,6,6,0,13,13,0,0,8,,,
AIIMS Jhajjar,400,354,46,Central Government,2021-05-13-09-16,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,202,100,Central Government,2021-05-13-13-21,29,29,0,43,40,3,72,69,3,0,12,72,42,30
"AIIMS, Trauma Delhi",294,282,12,Central Government,2021-05-13-06-08,,,,71,66,5,71,66,5,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-13-09-52,14,14,0,40,40,0,54,54,0,0,7,17,17,0
Alshifa Hospital,50,50,0,Private,2021-05-13-13-55,16,16,0,3,3,0,19,19,0,1,8,,,
Ambedkar Nagar hospital,300,245,55,Delhi Government,2021-05-13-14-13,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,10,0,Private,2021-05-13-14-00,1,1,0,,,,1,1,0,0,2,,,
"Ansari Hospital, Sagarpur",40,26,14,Private,2021-05-13-12-40,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,22,6,Private,2021-05-13-07-36,4,4,0,,,,4,4,0,0,2,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-13-07-39,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,14,17,Private,2021-05-13-13-47,7,7,0,,,,7,7,0,,,,,
ARK Hospital,30,13,17,Private,2021-05-13-08-02,5,3,2,,,,5,3,2,1,4,20,0,20
Arogya Hospital,30,22,8,Private,2021-05-13-10-35,10,10,0,,,,10,10,0,0,20,,,
Arya Hospital,24,24,0,Private,2021-05-13-09-52,8,8,0,2,2,0,10,10,0,0,10,,,
Ashray Medical Centre,12,5,7,Private,2021-05-13-11-38,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-13-09-16,,,,,,,,,,4,0,,,
Astha Hospital,10,2,8,Private,2021-05-13-09-52,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,118,0,Private,2021-05-13-14-01,23,23,0,7,7,0,30,30,0,0,2,,,
"B.M. Gupta Hospital, Uttam Nagar",70,62,8,Private,2021-05-13-14-15,19,19,0,1,1,0,20,20,0,0,8,,,
"Bansal Global Hospital, Jahangirpuri",60,31,29,Private,2021-05-13-13-00,9,9,0,1,1,0,10,10,0,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,34,6,Private,2021-05-13-13-44,8,6,2,2,2,0,10,8,2,,,,,
Bara Hindurao Hospital,250,230,20,Central Government,2021-05-13-09-35,,,,10,10,0,10,10,0,1,9,,,
Base Hospital Delhi Cantt,500,500,0,Central Government,2021-05-13-06-53,,,,50,50,0,50,50,0,1,12,,,
Batra Hospital,300,225,75,Private,2021-05-13-13-11,18,18,0,20,20,0,38,38,0,0,23,12,12,0
"Bensups Hospital, Dwarka",40,28,12,Private,2021-05-13-13-08,12,12,0,3,3,0,15,15,0,1,0,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-13-10-52,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,81,0,Private,2021-05-13-14-07,23,23,0,5,5,0,28,28,0,0,8,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,35,5,Private,2021-05-13-14-09,10,10,0,1,1,0,11,11,0,0,6,,,
"Bhagwati Hospital, Rohini",130,72,58,Private,2021-05-13-10-07,13,13,0,2,2,0,15,15,0,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,28,8,Private,2021-05-13-13-42,9,9,0,,,,9,9,0,0,8,,,
Bimla Devi Hospital,27,17,10,Private,2021-05-13-10-52,,,,,,,,,,1,0,6,6,0
