name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-02-06-15-02,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-02-06-17-17,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-02-06-06-56,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-02-06-08-56,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,90,19,71,Central Government,2021-02-06-16-31,,,,15,14,1,3,0,93,62,31,15,14,1
"AIIMS, Trauma Delhi",265,135,130,Central Government,2021-02-06-05-54,,,,71,65,6,,,,,,71,65,6
"Akash Healthcare, Dwarka",79,8,71,Private,2021-02-06-17-34,14,3,11,24,4,20,0,16,44,40,4,10,1,9
Alshifa Hospital,18,0,18,Private,2021-02-06-10-37,4,0,4,6,0,6,5,0,11,2,9,2,0,2
Ambedkar Nagar hospital,300,3,297,Delhi Government,2021-02-06-17-28,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-02-06-13-45,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-02-06-07-44,5,0,5,5,0,5,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-02-06-09-36,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-02-06-11-41,,,,,,,0,21,4,3,1,,,
Arya Hospital,24,1,23,Private,2021-02-06-06-12,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-02-06-11-33,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-02-06-11-52,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,16,25,Private,2021-02-06-00-22,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,1,39,Private,2021-02-06-16-00,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-02-06-10-26,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-02-06-06-17,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,5,245,Central Government,2021-02-06-09-14,,,,14,0,14,1,0,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,132,368,Central Government,2021-02-06-08-00,,,,50,6,44,2,12,,,,50,6,44
Batra Hospital,200,8,192,Private,2021-02-06-10-53,39,3,36,44,6,38,0,23,66,43,23,5,3,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-02-06-11-30,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-02-06-13-42,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,1,33,Private,2021-02-06-10-15,6,1,5,7,1,6,2,21,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-02-06-09-05,5,0,5,5,0,5,0,20,6,1,5,,,
"Bhagwati Hospital, Rohini",40,2,38,Private,2021-02-06-16-47,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-02-06-17-15,2,0,2,2,0,2,6,12,4,2,2,,,
Bimla Devi Hospital,10,0,10,Private,2021-02-06-14-18,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,26,160,Private,2021-02-06-17-30,38,7,31,47,14,33,3,0,80,80,0,9,7,2
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-02-06-12-00,4,0,4,5,0,5,2,12,7,5,2,1,0,1
Burari Hospital,800,2,798,Delhi Government,2021-02-06-09-22,145,1,144,195,1,194,7,12,,,,50,0,50
C M PATEL HOSPITAL,3,0,3,Private,2021-02-06-12-49,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-02-06-17-18,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,1,9,Private,2021-02-06-17-21,2,1,1,4,1,3,0,3,4,4,0,2,0,2
"Cygnus MLS, Rama Vihar",34,0,34,Private,2021-02-06-15-53,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,2,26,Private,2021-02-06-17-03,7,2,5,8,2,6,0,17,18,15,3,1,0,1
Deen Dayal Upadhyay hospital,150,16,134,Delhi Government,2021-02-06-16-01,50,6,44,100,13,87,5,20,43,43,0,50,7,43
Deep Chand Bandhu,150,5,145,Delhi Government,2021-02-06-15-52,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-02-06-06-39,3,0,3,3,0,3,1,23,4,1,3,,,
