name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-24-10-59,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-01-24-17-19,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,1,5,Private,2021-01-24-14-38,3,1,2,3,1,2,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,3,7,Private,2021-01-24-09-24,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,100,44,56,Central Government,2021-01-24-16-35,,,,15,15,0,8,21,93,67,26,15,15,0
"AIIMS, Trauma Delhi",265,202,63,Central Government,2021-01-24-16-50,,,,71,64,7,,,,,,71,64,7
"Akash Healthcare, Dwarka",79,25,54,Private,2021-01-24-16-57,14,9,5,24,9,15,0,16,44,33,11,10,0,10
Alshifa Hospital,18,2,16,Private,2021-01-24-09-56,4,0,4,6,0,6,5,0,11,3,8,2,0,2
Ambedkar Nagar hospital,300,8,292,Delhi Government,2021-01-24-17-27,40,1,39,50,1,49,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-24-10-50,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-01-24-04-23,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-24-09-50,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-01-24-10-42,,,,,,,0,21,4,2,2,,,
Arya Hospital,24,0,24,Private,2021-01-24-09-39,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-24-11-30,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-24-10-56,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,22,19,Private,2021-01-24-02-13,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,7,33,Private,2021-01-24-15-19,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,2,18,Private,2021-01-24-12-07,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-01-24-07-28,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,13,237,Central Government,2021-01-24-09-32,,,,14,0,14,1,0,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,232,268,Central Government,2021-01-24-07-03,,,,50,8,42,2,12,,,,50,8,42
Batra Hospital,200,36,164,Private,2021-01-24-10-50,39,8,31,44,8,36,0,23,66,40,26,5,0,5
"Bensups Hospital, Dwarka",25,0,25,Private,2021-01-24-10-17,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-24-11-12,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,3,31,Private,2021-01-24-16-06,6,3,3,7,3,4,2,15,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-01-24-09-14,5,0,5,5,0,5,0,20,6,2,4,,,
"Bhagwati Hospital, Rohini",40,13,27,Private,2021-01-24-17-19,7,5,2,8,5,3,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-01-24-17-27,2,0,2,2,0,2,6,12,4,4,0,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-24-11-01,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,69,117,Private,2021-01-24-17-26,37,27,10,47,37,10,5,0,80,67,13,10,10,0
"Brahm Shakti Hospital, Budh Vihar",40,3,37,Private,2021-01-24-10-25,4,2,2,5,2,3,2,12,7,4,3,1,0,1
Burari Hospital,800,8,792,Delhi Government,2021-01-24-09-00,145,2,143,195,4,191,7,12,,,,50,2,48
C M PATEL HOSPITAL,3,0,3,Private,2021-01-24-11-43,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,1,19,Private,2021-01-24-14-43,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,1,9,Private,2021-01-24-15-50,2,0,2,4,0,4,0,3,4,0,4,2,0,2
"Cygnus MLS, Rama Vihar",34,4,30,Private,2021-01-24-17-05,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,1,27,Private,2021-01-24-17-10,7,1,6,8,1,7,0,17,18,8,10,1,0,1
Deen Dayal Upadhyay hospital,150,46,104,Delhi Government,2021-01-24-16-00,50,30,20,100,40,60,3,0,43,0,43,50,10,40
Deep Chand Bandhu,150,25,125,Delhi Government,2021-01-24-16-42,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-01-24-06-29,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,10,32,Private,2021-01-24-10-04,13,3,10,15,4,11,2,12,24,19,5,2,1,1
Delhi multi speciality hospital,2,0,2,Private,2021-01-24-10-35,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,18,62,Private,2021-01-24-15-40,13,5,8,18,5,13,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-01-24-11-13,4,0,4,5,0,5,3,23,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-01-24-12-46,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,2,20,Private,2021-01-24-12-02,,,,2,0,2,1,20,8,8,0,2,0,2
