name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,25,0,25,Private,2021-08-20-12-07,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-08-20-17-21,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-08-20-11-28,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-08-20-08-19,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-20-08-33,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-08-20-07-35,,,,100,0,100,100,0,100,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-08-20-16-05,,,,,,,,,,3,7,92,85,7
"AIIMS, Trauma Delhi",294,7,287,Central Government,2021-08-20-05-47,,,,71,5,66,71,5,66,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-08-20-14-55,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,21,0,21, ,2021-08-20-12-16,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-08-20-11-55,4,0,4,2,0,2,6,0,6,24,0,11,7,4
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-08-20-16-50,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-08-20-17-16,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-08-20-07-31,,,,,,,,,,1,23,5,1,4
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-20-12-09,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-08-20-07-29,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,26,0,26,Private,2021-08-20-10-40,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-08-20-11-28,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-08-20-08-45,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-08-20-10-12,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-08-20-06-07,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-08-20-16-52,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-08-20-08-29,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",10,0,10,Private,2021-08-20-06-59,,,,,,,,,,0,7,9,0,9
Bara Hindurao Hospital,250,3,247,Central Government,2021-08-20-09-49,,,,14,0,14,14,0,14,4,0,4,4,0
Base Hospital Delhi Cantt,500,20,480,Central Government,2021-08-20-13-13,,,,50,3,47,50,3,47,2,12,,,
Batra Hospital,148,0,148,Private,2021-08-20-05-14,3,0,3,5,0,5,8,0,8,0,23,52,34,18
"Bensups Hospital, Dwarka",30,0,30,Private,2021-08-20-06-30,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-08-20-11-42,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-08-20-17-15,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-08-20-17-24,1,0,1,,,,1,0,1,6,12,5,4,1
Bimla Devi Hospital,10,0,10,Private,2021-08-20-10-09,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,4,136,Private,2021-08-20-17-29,21,2,19,7,1,6,28,3,25,4,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-08-20-11-39,5,0,5,1,0,1,6,0,6,2,12,17,8,9
Burari Hospital,300,0,300,Delhi Government,2021-08-20-10-53,70,0,70,30,0,30,100,0,100,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-08-20-10-38,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-08-20-11-49,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-08-20-14-18,5,0,5,1,0,1,6,0,6,1,20,3,0,3
Central Hospital,16,0,16,Private,2021-08-20-17-26,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-08-20-12-28,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-08-20-09-07,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,3,593,Delhi Government,2021-08-20-10-05,,,,,,,,,,2,15,,,
covid care center-Sultanpuri,1200,0,1200,Delhi Government,2021-08-20-10-04,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-08-20-11-21,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-08-20-08-02,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-08-20-17-09,,,,5,0,5,5,0,5,1,10,19,8,11
"Cygnus Sonia Hospital, Nangloi",21,0,21,Private,2021-08-20-14-52,4,0,4,1,0,1,5,0,5,0,17,18,17,1
Deen Dayal Upadhyay hospital,100,7,93,Delhi Government,2021-08-20-15-59,,,,25,7,18,25,7,18,0,13,43,43,0
Deep Chand Bandhu,100,0,100,Delhi Government,2021-08-20-16-41,5,0,5,20,0,20,25,0,25,4,10,10,4,6
Delhi global hospital,3,0,3,Private,2021-08-20-08-48,3,0,3,,,,3,0,3,1,23,4,1,3
