name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-15-08-45,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,1,18,Private,2021-01-15-17-19,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Acharyashree Bhikshu Govt. Hospital,150,1,149,Delhi Government,2021-01-15-10-26,,,,30,0,30,12,0,,,,30,0,30
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-01-15-10-06,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,129,51,78,Central Government,2021-01-15-16-47,,,,44,5,39,4,19,93,78,15,44,5,39
"AIIMS, Trauma Delhi",177,130,47,Central Government,2021-01-15-06-02,,,,41,38,3,,,,,,41,38,3
"Akash Healthcare, Dwarka",79,34,45,Private,2021-01-15-17-07,22,14,8,24,14,10,0,16,44,33,11,2,0,2
Alshifa Hospital,18,2,16,Private,2021-01-15-09-49,4,1,3,6,1,5,5,0,11,3,8,2,0,2
Ambedkar Nagar hospital,300,8,292,Delhi Government,2021-01-15-17-16,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-15-10-15,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,5,15,Private,2021-01-15-07-43,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-14-10-28,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,3,3,0,Private,2021-01-15-12-45,,,,,,,0,21,4,0,4,,,
Arya Hospital,24,0,24,Private,2021-01-15-09-45,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-15-11-46,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-15-10-50,,,,,,,,,,,,,,
