name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-04-08-10-02,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-04-09-09-39,1,0,1,1,0,1,2,0,5,2,3,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-04-06-11-01,,,,,,,6,0,,,,,,
AIIMS Main Delhi,11,6,5,Central Government,2021-04-09-10-23,,,,,,,4,8,133,106,27,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-04-10-00-19,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,2,18,Private,2021-04-08-10-11,5,1,4,7,2,5,0,16,44,31,13,2,1,1
Alshifa Hospital,18,0,18,Private,2021-04-09-10-41,6,0,6,8,0,8,4,0,14,3,11,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-04-09-08-22,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-04-09-08-46,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-04-07-11-08,2,0,2,3,0,3,1,23,5,0,5,1,0,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-04-09-09-31,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-04-09-09-41,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-04-10-00-20,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-04-09-10-14,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-04-09-07-33,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-04-09-09-00,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,1,249,Central Government,2021-04-09-10-17,,,,14,0,14,4,18,8,8,0,14,0,14
Base Hospital Delhi Cantt,44,1,43,Central Government,2021-04-08-06-12,,,,10,0,10,2,12,,,,10,0,10
Batra Hospital,50,0,50,Private,2021-04-09-10-28,9,0,9,11,0,11,0,23,99,35,64,2,0,2
