name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,4,18,Private,2021-05-29-10-16,3,0,3,2,1,1,5,1,4,0,14,,,
AASTHA HOSPITAL,40,3,37,Private,2021-05-29-11-38,8,1,7,2,0,2,10,1,9,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-05-28-11-47,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,13,137,Delhi Government,2021-05-29-11-28,,,,30,7,23,30,7,23,1,12,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-29-10-49,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,146,254,Central Government,2021-05-29-10-13,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,131,171,Central Government,2021-05-29-10-21,29,25,4,43,37,6,72,62,10,3,5,72,45,27
"AIIMS, Trauma Delhi",294,198,96,Central Government,2021-05-29-05-45,,,,71,55,16,71,55,16,,,,,
"Akash Healthcare, Dwarka",133,98,35,Private,2021-05-29-11-25,14,14,0,40,40,0,54,54,0,0,19,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-05-28-14-51,,,,,,,,,,7,0,,,
Alshifa Hospital,50,18,32,Private,2021-05-29-11-03,15,10,5,4,3,1,19,13,6,1,6,,,
Ambedkar Nagar hospital,600,28,572,Delhi Government,2021-05-29-11-25,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-05-29-10-57,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,8,32,Private,2021-05-29-10-01,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,2,26,Private,2021-05-29-12-06,4,2,2,,,,4,2,2,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-29-09-20,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,1,30,Private,2021-05-29-10-03,7,1,6,,,,7,1,6,,,,,
ARK Hospital,30,0,30,Private,2021-05-29-08-30,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,16,2,14,Private,2021-05-29-10-29,6,2,4,,,,6,2,4,0,22,4,4,0
Arya Hospital,24,0,24,Private,2021-05-29-09-58,10,1,9,,,,10,1,9,4,0,,,
Ashray Medical Centre,12,0,12,Private,2021-05-29-11-39,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-29-11-28,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-05-29-09-40,,,,,,,,,,,,10,0,10
