name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-06-15-12-55,3,0,3,2,0,2,5,0,5,0,22,,,
AASTHA HOSPITAL,40,0,40,Private,2021-06-18-22-29,8,0,8,2,0,2,10,0,10,1,0,2,2,0
Ace Hospital,30,0,30,Private,2021-06-17-12-21,4,0,4,,,,4,0,4,,,26,0,26
Acharyashree Bhikshu Govt. Hospital,150,0,150,Delhi Government,2021-06-18-23-36,,,,30,0,30,30,0,30,3,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-18-09-14,,,,,,,,,,3,0,,,
AIIMS Jhajjar,400,70,330,Central Government,2021-06-18-17-18,,,,100,70,30,100,70,30,0,23,,,
AIIMS Main Delhi,70,3,67,Central Government,2021-06-18-17-58,14,1,13,43,2,41,57,3,54,3,11,87,62,25
"AIIMS, Trauma Delhi",294,124,170,Central Government,2021-06-18-16-58,,,,71,43,28,71,43,28,,,,,
"Akash Healthcare, Dwarka",133,1,132,Private,2021-06-18-22-39,14,1,13,40,0,40,54,1,53,0,10,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-18-09-38,,,,,,,,,,7,0,,,
Alshifa Hospital,50,10,40,Private,2021-06-18-10-32,15,4,11,4,0,4,19,4,15,6,2,,,
Ambedkar Nagar hospital,600,2,598,Delhi Government,2021-06-19-04-47,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-19-02-39,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-06-18-19-38,3,0,3,2,0,2,5,0,5,1,23,6,3,3
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-06-19-00-07,4,0,4,,,,4,0,4,1,20,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-18-09-40,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,0,31,Private,2021-06-18-17-38,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-06-18-08-38,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-06-18-11-02,6,0,6,,,,6,0,6,0,16,4,0,4
Arya Hospital,24,0,24,Private,2021-06-18-21-31,8,0,8,2,0,2,10,0,10,4,0,10,0,10
Ashray Medical Centre,12,0,12,Private,2021-06-18-09-38,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-18-15-07,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-18-09-30,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",50,4,46,Private,2021-06-18-18-57,18,4,14,2,0,2,20,4,16,0,22,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",70,0,70,Private,2021-06-19-04-53,19,0,19,1,0,1,20,0,20,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-18-08-01,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-18-08-22,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,0,40,Private,2021-06-18-07-57,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,8,242,Central Government,2021-06-18-09-58,,,,10,2,8,10,2,8,31,0,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,2,298,Private,2021-06-19-01-06,18,0,18,15,1,14,33,1,32,0,23,12,12,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-06-18-17-59,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-18-17-23,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",10,0,10,Private,2021-06-19-04-09,5,0,5,2,0,2,7,0,7,1,18,10,6,4
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,1,39,Private,2021-06-19-02-58,10,1,9,1,0,1,11,1,10,0,20,,,
"Bhagwati Hospital, Rohini",130,0,130,Private,2021-06-18-19-58,13,0,13,2,0,2,15,0,15,0,10,,,
"Bhatia Global Hospital, Paschim Vihar",33,0,33,Private,2021-06-18-20-25,3,0,3,,,,3,0,3,2,20,3,3,0
Bimla Devi Hospital,10,0,10,Private,2021-06-18-17-10,,,,,,,,,,4,0,,,
"BLK Hospital, Pusa Road",317,3,314,Private,2021-06-19-05-30,68,2,66,7,1,6,75,3,72,4,9,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,1,79,Private,2021-06-18-19-43,9,1,8,2,0,2,11,1,10,2,2,2,2,0
