name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-06-20-08-38,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,1,4,Private,2021-06-20-09-39,1,1,0,1,1,0,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-06-20-08-22,,,,,,,6,0,,,,,,
AIIMS Main Delhi,21,10,11,Central Government,2021-06-20-10-00,,,,,,,4,8,108,84,24,,,
"AIIMS, Trauma Delhi",21,1,20,Central Government,2021-06-20-16-52,,,,21,1,20,,,,,,21,1,20
"Akash Healthcare, Dwarka",20,0,20,Private,2021-06-20-09-42,8,0,8,10,0,10,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-06-20-10-27,3,0,3,5,0,5,15,0,11,2,9,2,0,2
Ambedkar Nagar hospital,200,2,198,Delhi Government,2021-06-21-04-33,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-06-20-09-18,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-06-20-15-43,3,0,3,3,0,3,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-06-20-09-29,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-06-20-09-26,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-06-20-11-56,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-06-20-11-06,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-06-21-00-45,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,1,9,Private,2021-06-21-05-24,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,1,19,Private,2021-06-20-10-21,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-06-20-07-48,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-06-20-09-19,,,,14,0,14,3,18,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,5,495,Central Government,2021-06-20-09-11,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,0,50,Private,2021-06-20-10-24,9,0,9,11,0,11,0,23,99,40,59,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-06-20-10-10,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-06-20-08-16,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,2,7,Private,2021-06-20-18-02,2,0,2,3,0,3,2,13,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,3,7,Private,2021-06-20-14-31,2,1,1,3,1,2,0,10,17,12,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,1,13,Private,2021-06-20-08-29,1,0,1,1,0,1,6,12,5,5,0,,,
Bimla Devi Hospital,10,0,10,Private,2021-06-20-08-45,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,9,38,Private,2021-06-21-03-39,9,3,6,12,3,9,1,0,106,101,5,3,0,3
"Brahm Shakti Hospital, Budh Vihar",35,0,35,Private,2021-06-14-10-50,,,,,,,2,12,,,,,,
Burari Hospital,600,3,597,Delhi Government,2021-06-20-10-16,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-06-20-11-59,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-06-20-17-46,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-06-21-00-02,,,,2,0,2,0,4,6,6,0,2,0,2
"Cygnus MLS, Rama Vihar",9,1,8,Private,2021-06-20-17-13,1,0,1,1,0,1,75,0,15,5,10,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-06-20-17-43,,,,1,0,1,0,17,18,12,6,1,0,1
Deen Dayal Upadhyay hospital,50,2,48,Delhi Government,2021-06-20-16-07,,,,,,,6,0,61,61,0,,,
Deep Chand Bandhu,50,5,45,Delhi Government,2021-06-20-16-32,,,,,,,3,15,10,6,4,,,
Delhi global hospital,3,0,3,Private,2021-06-20-08-35,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,3,7,Private,2021-06-20-10-53,1,0,1,2,0,2,2,12,37,16,21,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-06-20-08-40,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,1,19,Private,2021-06-21-05-11,,,,5,0,5,1,8,21,20,1,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-06-20-10-00,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-06-20-08-56,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-06-20-13-41,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,1,49,Delhi Government,2021-06-20-08-51,,,,12,0,12,4,0,24,16,8,12,0,12
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-06-20-14-59,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-06-20-09-31,,,,,,,1,4,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-06-20-10-31,,,,,,,1,20,5,3,2,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-06-20-11-29,5,0,5,5,0,5,27,8,5,5,0,,,
ESIC hospital Okhla,22,0,22,Central Government,2021-06-20-09-33,,,,2,0,2,14,0,15,5,10,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,3,28,Private,2021-06-20-16-03,4,0,4,7,0,7,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,5,21,Private,2021-06-20-09-48,4,2,2,6,2,4,4,23,72,62,10,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,3,61,Private,2021-06-20-21-08,18,3,15,22,3,19,2,23,33,24,9,4,0,4
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-06-20-09-43,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-06-20-19-20,,,,,,,7,0,4,4,0,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-06-20-10-53,4,0,4,4,0,4,1,23,10,3,7,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-06-20-17-33,,,,,,,0,12,,,,,,
GTB Hospital,450,12,438,Delhi Government,2021-06-21-00-25,,,,50,1,49,4,8,45,21,24,50,1,49
Gupta Multispecialty Hospital,14,0,14,Private,2021-06-20-08-58,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-06-20-11-23,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-06-20-08-37,4,0,4,6,0,6,1,4,29,10,19,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-06-20-08-47,,,,,,,1,18,6,4,2,,,
Hardik Hospital,10,0,10,Private,2021-06-20-09-06,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,17,83,Private,2021-06-20-10-01,5,0,5,23,4,19,1,0,21,21,0,18,4,14
"IBS Hospital, Lajpat Nagar",5,0,5,Private,2021-06-20-10-30,,,,1,0,1,0,6,9,0,9,1,0,1
"Indian spinal injury centre,Vasant Kunj",20,4,16,Private,2021-06-21-00-08,,,,3,1,2,1,1,10,0,10,3,1,2
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-06-20-15-11,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,1,61,Private,2021-06-20-10-38,7,0,7,12,0,12,18,0,153,143,10,5,0,5
"Irene Hospital, Kalkaji",14,0,14,Private,2021-06-20-09-51,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",8,0,8,Private,2021-06-20-08-21,4,0,4,4,0,4,,,,,,,,
"Jain Hospital, Vikas Marg Extn.",5,0,5,Private,2021-06-20-11-03,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",24,1,23,Private,2021-06-21-00-27,2,0,2,6,0,6,0,12,44,44,0,4,0,4
Janakpuri Super Speciality Hospital Society,90,0,90,Delhi Government,2021-06-20-09-56,40,0,40,40,0,40,5,0,20,13,7,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,0,40,Private,2021-06-20-12-36,1,0,1,2,0,2,1,18,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-06-20-08-15,5,0,5,5,0,5,0,12,6,6,0,,,
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-06-20-10-41,,,,1,0,1,1,23,4,1,3,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-06-20-10-43,,,,2,0,2,0,21,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-06-20-06-50,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-06-20-09-19,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,3,37,Central Government,2021-06-20-09-40,,,,5,3,2,3,12,35,35,0,5,3,2
"Kalra Hospital, Dwarka",5,0,5,Private,2021-06-21-03-52,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-06-20-17-21,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Kalyani Hospital,20,0,20,Private,2021-06-20-10-28,12,0,12,13,0,13,60,0,,,,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-06-20-11-05,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-06-20-11-17,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-06-20-08-40,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-06-20-17-09,,,,,,,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",5,0,5,Private,2021-06-20-16-58,,,,,,,0,18,8,3,5,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",12,0,12,Private,2021-06-20-10-38,,,,,,,0,23,32,13,19,,,
"Kukreja Hospital, Mayur Vihar",5,1,4,Private,2021-06-20-15-00,1,0,1,2,0,2,7,10,,,,1,0,1
"Lalita Hospital, Begumpur",10,0,10,Private,2021-06-20-09-46,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,4,512,Central Government,2021-06-20-09-43,,,,86,0,86,1,10,27,16,11,86,0,86
Lifeline Hospital,2,0,2,Private,2021-06-19-08-50,1,0,1,1,0,1,8,6,6,0,6,,,
Lok Nayak Hospital,450,17,433,Delhi Government,2021-06-20-10-58,128,17,111,178,17,161,3,0,98,93,5,50,0,50
Maa Bharti Hospital,2,0,2,Private,2021-06-20-08-20,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,0,53,Private,2021-06-20-09-31,17,0,17,18,0,18,5,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,1,65,Private,2021-06-20-09-08,11,0,11,20,0,20,3,22,10,3,7,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-06-20-09-34,3,0,3,4,0,4,4,3,,,,1,0,1
