name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,10,12,Private,2021-05-25-10-00,3,2,1,2,2,0,5,4,1,0,8,,,
AASTHA HOSPITAL,40,8,32,Private,2021-05-25-10-26,8,1,7,2,1,1,10,2,8,0,7,2,1,1
Ace Hospital,20,0,20,Private,2021-05-24-13-19,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,21,129,Delhi Government,2021-05-25-10-40,,,,30,8,22,30,8,22,1,12,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-25-09-05,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,185,215,Central Government,2021-05-25-09-55,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,136,166,Central Government,2021-05-25-09-43,29,23,6,43,37,6,72,60,12,0,9,72,39,33
"AIIMS, Trauma Delhi",294,257,37,Central Government,2021-05-25-05-45,,,,71,64,7,71,64,7,,,,,
"Akash Healthcare, Dwarka",140,140,0,Private,2021-05-25-11-19,14,14,0,40,40,0,54,54,0,0,5,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-05-25-10-28,,,,,,,,,,2,0,,,
Alshifa Hospital,50,22,28,Private,2021-05-25-08-28,15,13,2,4,3,1,19,16,3,1,18,,,
Ambedkar Nagar hospital,525,41,484,Delhi Government,2021-05-25-10-47,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-05-25-08-33,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,10,30,Private,2021-05-25-08-58,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,2,26,Private,2021-05-25-07-04,4,0,4,,,,4,0,4,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-25-08-07,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,3,28,Private,2021-05-25-10-44,7,3,4,,,,7,3,4,,,,,
ARK Hospital,30,0,30,Private,2021-05-24-15-27,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,20,10,10,Private,2021-05-24-11-32,10,6,4,,,,10,6,4,0,20,,,
Arya Hospital,24,1,23,Private,2021-05-25-10-13,8,0,8,2,0,2,10,0,10,3,23,,,
Ashray Medical Centre,12,0,12,Private,2021-05-25-10-36,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-25-09-30,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-05-25-09-13,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",80,49,31,Private,2021-05-25-09-19,25,15,10,5,5,0,30,20,10,0,6,,,
"B.M. Gupta Hospital, Uttam Nagar",70,17,53,Private,2021-05-25-08-03,19,11,8,1,0,1,20,11,9,0,6,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-05-25-08-00,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,8,52,Private,2021-05-25-08-24,9,3,6,1,0,1,10,3,7,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,12,28,Private,2021-05-25-07-09,8,1,7,2,2,0,10,3,7,,,,,
Bara Hindurao Hospital,250,82,168,Central Government,2021-05-25-09-38,,,,10,8,2,10,8,2,2,0,,,
Base Hospital Delhi Cantt,500,222,278,Central Government,2021-05-25-09-35,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,74,226,Private,2021-05-25-10-49,18,2,16,15,15,0,33,17,16,0,23,12,12,0
"Bensups Hospital, Dwarka",30,6,24,Private,2021-05-25-07-27,12,0,12,3,3,0,15,3,12,0,20,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-25-08-57,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,41,40,Private,2021-05-25-10-26,23,14,9,5,2,3,28,16,12,0,18,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,12,28,Private,2021-05-25-08-09,10,7,3,1,1,0,11,8,3,0,8,,,
"Bhagwati Hospital, Rohini",130,13,117,Private,2021-05-25-11-08,13,4,9,2,2,0,15,6,9,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,11,25,Private,2021-05-25-09-35,6,4,2,,,,6,4,2,0,8,,,
Bimla Devi Hospital,27,0,27,Private,2021-05-25-11-38,,,,,,,,,,4,0,3,2,1
"BLK Hospital, Pusa Road",317,126,191,Private,2021-05-25-09-30,61,56,5,14,14,0,75,70,5,1,0,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,10,70,Private,2021-05-25-07-50,9,2,7,2,1,1,11,3,8,1,8,2,2,0
