name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,19,3,Private,2021-05-17-13-38,3,3,0,2,2,0,5,5,0,0,8,,,
AASTHA HOSPITAL,40,32,8,Private,2021-05-17-14-17,8,7,1,2,1,1,10,8,2,0,7,2,1,1
Acharyashree Bhikshu Govt. Hospital,150,47,103,Delhi Government,2021-05-17-13-22,16,16,0,9,9,0,25,25,0,0,20,,,
AIIMS Jhajjar,400,260,140,Central Government,2021-05-17-09-32,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,181,121,Central Government,2021-05-17-09-50,29,29,0,43,38,5,72,67,5,0,12,72,40,32
"AIIMS, Trauma Delhi",294,281,13,Central Government,2021-05-17-05-37,,,,71,69,2,71,69,2,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-17-13-18,14,14,0,40,40,0,54,54,0,0,4,17,17,0
Alshifa Hospital,50,50,0,Private,2021-05-17-12-55,16,16,0,3,3,0,19,19,0,1,15,,,
AMAR LEELA HOSPITAL PVT LTD,30,17,13,Private,2021-05-17-09-50,,,,,,,,,,1,4,8,8,0
Ambedkar Nagar hospital,400,95,305,Delhi Government,2021-05-17-14-00,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,5,5,Private,2021-05-17-13-02,,,,,,,,,,0,17,,,
"Ansari Hospital, Sagarpur",40,25,15,Private,2021-05-17-12-44,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,19,9,Private,2021-05-17-07-35,4,4,0,,,,4,4,0,0,3,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-17-08-13,,,,3,0,3,3,0,3,1,8,,,
