name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-06-21-09-40,3,0,3,2,0,2,5,0,5,0,22,,,
AASTHA HOSPITAL,40,1,39,Private,2021-06-23-00-01,8,1,7,2,0,2,10,1,9,1,0,2,2,0
Ace Hospital,30,0,30,Private,2021-06-22-11-26,4,0,4,,,,4,0,4,,,26,0,26
Acharyashree Bhikshu Govt. Hospital,150,0,150,Delhi Government,2021-06-22-23-55,,,,30,0,30,30,0,30,3,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-22-13-03,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,63,337,Central Government,2021-06-22-17-36,,,,100,63,37,100,63,37,0,23,,,
AIIMS Main Delhi,70,0,70,Central Government,2021-06-22-19-46,14,0,14,43,0,43,57,0,57,1,12,87,62,25
"AIIMS, Trauma Delhi",294,116,178,Central Government,2021-06-22-16-47,,,,71,53,18,71,53,18,,,,,
"Akash Healthcare, Dwarka",133,0,133,Private,2021-06-22-20-28,14,0,14,40,0,40,54,0,54,0,8,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-22-08-01,,,,,,,,,,7,0,,,
Alshifa Hospital,49,8,41,Private,2021-06-22-09-20,15,3,12,4,0,4,19,3,16,3,2,,,
Ambedkar Nagar hospital,600,1,599,Delhi Government,2021-06-23-04-49,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-23-01-11,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-06-22-21-03,3,0,3,2,0,2,5,0,5,1,23,6,3,3
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-06-22-16-03,4,0,4,,,,4,0,4,1,2,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-22-09-30,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,0,31,Private,2021-06-22-18-11,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-06-22-06-35,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-06-22-13-45,6,0,6,,,,6,0,6,0,16,4,3,1
Arya Hospital,24,0,24,Private,2021-06-22-20-56,8,0,8,2,0,2,10,0,10,4,0,10,0,10
Ashray Medical Centre,12,0,12,Private,2021-06-22-10-47,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-22-15-54,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-22-09-56,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",50,3,47,Private,2021-06-22-19-16,18,3,15,2,0,2,20,3,17,0,22,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",70,0,70,Private,2021-06-22-23-10,19,0,19,1,0,1,20,0,20,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-22-08-05,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-22-08-17,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,0,40,Private,2021-06-22-07-10,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,6,244,Central Government,2021-06-22-09-40,,,,10,2,8,10,2,8,27,0,,,
Base Hospital Delhi Cantt,500,26,474,Central Government,2021-06-22-06-52,,,,50,4,46,50,4,46,2,12,,,
Batra Hospital,300,2,298,Private,2021-06-22-11-57,18,0,18,15,0,15,33,0,33,0,23,12,12,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-06-22-17-16,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-22-09-38,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",10,0,10,Private,2021-06-23-04-07,5,0,5,2,0,2,7,0,7,1,0,10,10,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,3,37,Private,2021-06-23-02-05,10,0,10,1,0,1,11,0,11,0,20,,,
"Bhagwati Hospital, Rohini",130,0,130,Private,2021-06-22-17-48,13,0,13,2,0,2,15,0,15,0,10,,,
"Bhatia Global Hospital, Paschim Vihar",33,0,33,Private,2021-06-22-17-33,3,0,3,,,,3,0,3,2,20,3,3,0
Bimla Devi Hospital,10,0,10,Private,2021-06-22-17-42,,,,,,,,,,4,0,,,
"BLK Hospital, Pusa Road",317,4,313,Private,2021-06-23-05-30,68,2,66,7,1,6,75,3,72,6,5,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-06-22-19-02,9,0,9,2,0,2,11,0,11,3,2,2,2,0
Burari Hospital,700,13,687,Delhi Government,2021-06-22-22-50,85,13,72,30,0,30,115,13,102,1,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-06-22-08-18,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,0,8,Private,2021-06-22-13-25,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-06-22-11-47,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,1,39,Private,2021-06-22-18-13,4,1,3,1,0,1,5,1,4,0,20,3,0,3
Central Hospital,16,0,16,Private,2021-06-22-22-47,,,,4,0,4,4,0,4,0,3,4,4,0
Covid care and treatment centre Gurdwara Rakab ganj,400,8,392,Delhi Government,2021-06-23-04-43,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,14,786,Delhi Government,2021-05-29-11-02,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,2,594,Delhi Government,2021-06-22-16-22,,,,,,,,,,1,18,,,
Covid Care Center -CWG AKSHARDHAM,460,3,457,Delhi Government,2021-06-22-09-11,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-22-12-32,5,0,5,,,,5,0,5,1,13,,,
"Cygnus MLS, Rama Vihar",60,1,59,Private,2021-06-22-22-43,19,0,19,5,0,5,24,0,24,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,0,68,Private,2021-06-23-01-00,26,0,26,5,0,5,31,0,31,0,17,,,
Deen Dayal Upadhyay hospital,500,22,478,Delhi Government,2021-06-23-04-56,120,7,113,130,15,115,250,22,228,0,17,33,0,33
Deep Chand Bandhu,250,34,216,Delhi Government,2021-06-23-03-59,100,0,100,30,19,11,130,19,111,0,19,,,
Delhi global hospital,14,3,11,Private,2021-06-22-17-31,3,0,3,,,,3,0,3,1,23,3,0,3
Delhi Golden Hospital,15,0,15,Private,2021-06-23-02-28,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,0,73,Private,2021-06-22-16-39,22,0,22,5,0,5,27,0,27,3,18,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-06-22-19-36,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,0,160,Private,2021-06-23-02-11,13,0,13,5,0,5,18,0,18,1,8,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,2,32,Private,2021-06-22-09-54,9,2,7,2,0,2,11,2,9,0,6,,,
Divine Multispeciality Hospital and Cancer Centre,35,11,24,Private,2021-06-22-08-56,15,5,10,11,1,10,26,6,20,0,20,11,5,6
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,1,19,Private,2021-06-22-10-41,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,400,36,364,Delhi Government,2021-06-22-23-56,58,0,58,142,17,125,200,17,183,0,15,,,
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-06-22-10-29,5,0,5,1,0,1,6,0,6,,,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-06-23-00-20,,,,,,,,,,1,6,,,
East Delhi Medical Centre Mansarover Park,26,0,26,Private,2021-06-23-04-01,6,0,6,,,,6,0,6,1,15,4,2,2
Eden Hospital,8,2,6,Private,2021-06-22-12-40,,,,,,,,,,0,23,,,
Ekansh Hospital,8,0,8,Private,2021-06-22-12-07,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-06-22-12-09,,,,5,0,5,5,0,5,11,21,5,5,0
ESIC hospital Okhla,10,1,9,Central Government,2021-06-22-18-22,,,,2,0,2,2,0,2,3,5,15,4,11
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-06-22-19-57,55,0,55,5,0,5,60,0,60,2,1,16,12,4
"Fortis Hospital, Shalimar Bagh",200,1,199,Private,2021-06-22-18-44,30,0,30,20,1,19,50,1,49,4,23,18,18,0
