name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,3,19,Private,2021-05-30-11-33,3,0,3,2,1,1,5,1,4,0,12,,,
AASTHA HOSPITAL,40,2,38,Private,2021-06-02-23-02,8,1,7,2,0,2,10,1,9,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-06-02-13-31,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,11,139,Delhi Government,2021-06-02-22-08,,,,30,6,24,30,6,24,1,16,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-02-18-27,,,,,,,,,,3,0,,,
AIIMS Jhajjar,400,121,279,Central Government,2021-06-02-18-02,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,82,220,Central Government,2021-06-02-17-46,29,12,17,43,37,6,72,49,23,2,19,72,44,28
"AIIMS, Trauma Delhi",294,202,92,Central Government,2021-06-02-16-59,,,,71,58,13,71,58,13,,,,,
"Akash Healthcare, Dwarka",133,71,62,Private,2021-06-02-17-32,14,14,0,40,40,0,54,54,0,0,10,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-02-08-33,,,,,,,,,,7,0,,,
Alshifa Hospital,50,17,33,Private,2021-06-02-09-04,15,6,9,4,3,1,19,9,10,1,10,,,
Ambedkar Nagar hospital,600,16,584,Delhi Government,2021-06-03-00-17,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-02-23-11,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,5,35,Private,2021-06-03-00-08,3,3,0,2,2,0,5,5,0,1,23,,,
"Apex City Hospital, West Vinod Nagar",28,1,27,Private,2021-06-02-17-04,4,0,4,,,,4,0,4,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-02-10-19,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,0,31,Private,2021-06-02-17-53,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-06-02-12-57,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-06-02-10-48,6,0,6,,,,6,0,6,0,20,4,1,3
Arya Hospital,24,0,24,Private,2021-06-02-20-55,10,0,10,,,,10,0,10,4,0,,,
Ashray Medical Centre,12,0,12,Private,2021-06-02-12-44,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-02-09-39,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-01-09-50,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",50,23,27,Private,2021-06-02-19-52,27,10,17,3,3,0,30,13,17,2,2,,,
"B.M. Gupta Hospital, Uttam Nagar",70,5,65,Private,2021-06-03-00-00,19,4,15,1,0,1,20,4,16,0,10,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-02-08-02,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-02-15-22,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,1,39,Private,2021-06-02-07-11,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,25,225,Central Government,2021-06-02-09-59,,,,10,2,8,10,2,8,10,14,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,21,279,Private,2021-06-02-14-04,18,0,18,15,9,6,33,9,24,0,23,12,12,0
"Bensups Hospital, Dwarka",30,2,28,Private,2021-06-02-21-15,12,1,11,3,0,3,15,1,14,0,18,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-02-17-35,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,15,66,Private,2021-06-03-00-00,23,3,20,5,3,2,28,6,22,1,16,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,10,30,Private,2021-06-02-21-25,10,10,0,1,1,0,11,11,0,0,12,,,
"Bhagwati Hospital, Rohini",130,3,127,Private,2021-06-02-15-50,13,1,12,2,0,2,15,1,14,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,4,32,Private,2021-06-02-21-31,6,2,4,,,,6,2,4,0,6,,,
Bimla Devi Hospital,10,0,10,Private,2021-06-02-18-34,,,,,,,,,,4,0,3,2,1
"BLK Hospital, Pusa Road",317,41,276,Private,2021-06-02-23-28,65,10,55,10,10,0,75,20,55,2,5,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-06-02-20-01,9,0,9,2,0,2,11,0,11,1,2,2,2,0
Burari Hospital,700,54,646,Delhi Government,2021-06-02-23-23,85,24,61,30,30,0,115,54,61,1,11,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-06-02-09-25,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,2,25,Central Government,2021-06-02-11-53,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,1,7,Private,2021-06-02-13-02,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-06-02-11-41,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-06-03-00-16,4,0,4,1,0,1,5,0,5,0,18,3,1,2
Central Hospital,16,4,12,Private,2021-06-02-23-34,,,,4,2,2,4,2,2,0,3,4,0,4
Covid care and treatment centre Gurdwara Rakab ganj,400,74,326,Delhi Government,2021-06-02-20-34,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,14,786,Delhi Government,2021-05-29-11-02,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,56,540,Delhi Government,2021-06-02-12-03,,,,,,,,,,2,8,,,
Covid Care Center -CWG AKSHARDHAM,460,14,446,Delhi Government,2021-06-02-08-27,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-02-14-29,5,0,5,,,,5,0,5,1,16,,,
"Cygnus MLS, Rama Vihar",60,8,52,Private,2021-06-02-21-58,19,5,14,5,1,4,24,6,18,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,8,60,Private,2021-06-02-21-25,26,2,24,5,3,2,31,5,26,0,17,,,
Deen Dayal Upadhyay hospital,500,129,371,Delhi Government,2021-06-02-23-32,120,29,91,130,69,61,250,98,152,1,11,33,2,31
Deep Chand Bandhu,250,60,190,Delhi Government,2021-06-02-23-55,100,22,78,30,20,10,130,42,88,0,9,,,
Delhi global hospital,14,3,11,Private,2021-06-02-10-17,3,1,2,,,,3,1,2,1,16,3,2,1
Delhi Golden Hospital,15,0,15,Private,2021-06-02-23-49,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,40,33,Private,2021-06-02-23-49,22,17,5,5,3,2,27,20,7,2,0,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-06-02-16-49,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,4,156,Private,2021-06-03-00-03,13,0,13,5,3,2,18,3,15,1,23,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,3,31,Private,2021-06-02-17-12,9,2,7,2,1,1,11,3,8,0,8,,,
Divine Multispeciality Hospital and Cancer Centre,18,3,15,Private,2021-06-02-11-07,8,1,7,5,2,3,13,3,10,0,20,12,0,12
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,3,17,Private,2021-06-02-13-29,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,400,138,262,Delhi Government,2021-06-03-00-08,58,11,47,142,61,81,200,72,128,0,11,,,
Dr Rakesh Multispeciality Hospital,15,2,13,Private,2021-06-02-12-04,5,0,5,1,0,1,6,0,6,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-06-02-21-05,,,,,,,,,,1,0,,,
East Delhi Medical Centre Mansarover Park,30,0,30,Private,2021-06-03-00-00,6,0,6,,,,6,0,6,1,12,4,0,4
Eden Hospital,8,3,5,Private,2021-06-02-09-36,,,,,,,,,,0,23,,,
Ekansh Hospital,8,1,7,Private,2021-06-02-15-00,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,7,58,Central Government,2021-06-02-23-10,,,,5,4,1,5,4,1,10,0,,,
ESIC hospital Okhla,230,17,213,Central Government,2021-06-02-22-03,,,,15,8,7,15,8,7,2,3,,,
"Fortis Escorts Heart Institute, Okhla",112,7,105,Private,2021-06-02-17-17,55,0,55,5,4,1,60,4,56,2,2,16,12,4
"Fortis Hospital, Shalimar Bagh",200,35,165,Private,2021-06-02-19-24,38,20,18,20,12,8,58,32,26,1,23,8,8,0
"Fortis SS Hospital, Vasant Kunj",106,22,84,Private,2021-06-02-15-49,20,7,13,12,12,0,32,19,13,1,23,,,
Galaxy Hospital,8,1,7,Private,2021-06-02-10-44,2,0,2,,,,2,0,2,3,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",20,4,16,Private,2021-06-02-20-23,7,2,5,1,0,1,8,2,6,1,10,15,15,0
"Garg Hospital, Karkardooma",36,8,28,Private,2021-06-02-19-31,4,1,3,,,,4,1,3,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,3,67,Private,2021-06-02-14-37,12,3,9,5,0,5,17,3,14,1,23,8,2,6
"Goyal Hospital, Paschim Vihar",24,2,22,Private,2021-06-02-20-54,7,2,5,,,,7,2,5,0,12,,,
GTB Hospital,1800,284,1516,Delhi Government,2021-06-03-00-06,672,156,516,228,128,100,900,284,616,0,16,,,
Gupta Multispecialty Hospital,14,1,13,Private,2021-06-02-18-48,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,3,37,Private,2021-06-02-16-13,6,0,6,,,,6,0,6,2,22,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-06-02-22-28,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,12,364,Private,2021-06-02-23-56,9,3,6,16,5,11,25,8,17,1,4,6,0,6
HANDA NURSING HOME,12,0,12,Private,2021-06-02-17-36,,,,,,,,,,1,18,,,
Hardik Hospital,10,0,10,Private,2021-06-02-16-30,4,0,4,,,,4,0,4,1,20,6,0,6
Highland Care Multispeciality Hospital,30,2,28,Private,2021-06-02-20-25,5,0,5,,,,5,0,5,0,8,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-06-02-09-11,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",275,65,210,Private,2021-06-02-17-08,4,4,0,44,41,3,48,45,3,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",39,0,39,Private,2021-06-02-22-35,9,0,9,4,0,4,13,0,13,0,6,3,3,0
"Indian spinal injury centre,Vasant Kunj",160,32,128,Private,2021-06-02-21-36,20,0,20,19,13,6,39,13,26,0,6,12,10,2
"Indira Gandhi Hospital, Dwarka",255,9,246,Delhi Government,2021-06-02-21-31,,,,5,2,3,5,2,3,7,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,160,310,Private,2021-06-02-22-17,88,88,0,12,12,0,100,100,0,2,0,65,65,0
"Irene Hospital, Kalkaji",34,0,34,Private,2021-06-02-17-54,3,0,3,2,0,2,5,0,5,3,6,,,
"Ishan Hospital, Rohini",13,1,12,Private,2021-06-02-10-01,5,0,5,,,,5,0,5,0,15,,,
"Jain Hospital, Vikas Marg Extn.",42,2,40,Private,2021-06-02-22-14,13,2,11,,,,13,2,11,0,20,2,2,0
"Jaipur Golden Hospital, Rohini",200,42,158,Private,2021-06-03-00-01,50,20,30,15,5,10,65,25,40,0,16,11,11,0
