name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-07-28-09-22,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-07-28-09-47,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-07-28-08-08,,,,,,,6,0,,,,,,
AIIMS Main Delhi,33,18,15,Central Government,2021-07-28-09-47,,,,,,,4,8,133,103,30,,,
"AIIMS, Trauma Delhi",21,1,20,Central Government,2021-07-28-16-59,,,,21,1,20,,,,,,21,1,20
"Akash Healthcare, Dwarka",20,1,19,Private,2021-07-28-09-25,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-07-28-09-23,3,0,3,5,0,5,6,0,11,4,7,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-07-28-13-46,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-07-28-07-34,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-07-28-09-34,3,0,3,3,0,3,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-07-28-09-40,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-07-28-10-48,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-07-28-11-45,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-07-28-15-25,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-07-28-00-45,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,2,8,Private,2021-07-28-09-36,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-07-28-10-52,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-07-28-09-31,,,,14,0,14,5,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,8,492,Central Government,2021-07-28-07-39,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,1,49,Private,2021-07-28-10-24,9,1,8,11,1,10,0,23,99,51,48,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-07-28-09-48,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-07-28-09-06,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-07-28-14-05,2,0,2,3,0,3,2,17,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,2,8,Private,2021-07-28-16-11,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,1,13,Private,2021-07-28-08-37,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-07-28-11-28,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,4,43,Private,2021-07-28-11-21,9,1,8,12,1,11,1,0,106,106,0,3,0,3
"Brahm Shakti Hospital, Budh Vihar",31,0,31,Private,2021-07-28-11-48,1,0,1,1,0,1,2,12,3,3,0,,,
Burari Hospital,600,4,596,Delhi Government,2021-07-28-09-41,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-07-28-01-16,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-07-28-14-02,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,1,3,Private,2021-07-28-16-19,,,,2,0,2,0,4,6,6,0,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-07-28-17-05,1,0,1,1,0,1,75,0,15,7,8,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-07-28-15-59,,,,1,0,1,0,17,18,14,4,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-07-28-15-59,,,,,,,4,8,61,61,0,,,
Deep Chand Bandhu,50,4,46,Delhi Government,2021-07-28-07-56,,,,,,,3,15,10,7,3,,,
Delhi global hospital,3,0,3,Private,2021-07-28-11-28,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,1,9,Private,2021-07-28-10-24,1,0,1,2,0,2,3,18,37,19,18,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-07-28-10-31,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,0,20,Private,2021-07-28-16-08,,,,5,0,5,1,8,21,20,1,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-07-28-11-33,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-07-28-10-13,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-07-28-09-44,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,0,50,Delhi Government,2021-07-28-08-10,,,,6,0,6,4,0,19,14,5,6,0,6
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-07-28-13-55,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-07-28-10-11,,,,,,,1,11,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-07-28-10-54,,,,,,,1,20,5,4,1,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-07-28-10-09,5,0,5,5,0,5,10,8,5,5,0,,,
ESIC hospital Okhla,22,0,22,Central Government,2021-07-28-09-47,,,,2,0,2,13,0,15,2,13,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,5,26,Private,2021-07-28-08-39,4,1,3,7,1,6,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,3,23,Private,2021-07-28-09-53,4,1,3,6,1,5,3,23,72,66,6,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,3,61,Private,2021-07-28-09-55,18,2,16,22,2,20,2,23,33,27,6,4,0,4
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-07-28-09-55,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-07-28-10-22,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-07-28-10-29,4,0,4,4,0,4,1,23,10,3,7,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-07-28-10-11,,,,,,,0,12,,,,,,
GTB Hospital,450,6,444,Delhi Government,2021-07-28-17-02,,,,50,1,49,4,14,45,26,19,50,1,49
Gupta Multispecialty Hospital,14,0,14,Private,2021-07-28-10-58,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-07-28-10-41,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-07-28-06-47,4,0,4,6,0,6,1,4,29,15,14,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-07-28-08-23,,,,,,,1,18,6,4,2,,,
Hardik Hospital,10,0,10,Private,2021-07-28-07-54,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,7,93,Private,2021-07-28-09-02,5,0,5,23,2,21,1,0,21,21,0,18,2,16
"IBS Hospital, Lajpat Nagar",5,0,5,Private,2021-07-28-09-29,,,,1,0,1,0,6,9,7,2,1,0,1
"Indian spinal injury centre,Vasant Kunj",20,7,13,Private,2021-07-28-08-34,,,,3,3,0,0,16,10,7,3,3,3,0
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-07-28-09-13,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,4,58,Private,2021-07-28-10-36,7,1,6,12,1,11,13,0,153,143,10,5,0,5
"Irene Hospital, Kalkaji",14,0,14,Private,2021-07-28-09-47,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",8,0,8,Private,2021-07-28-08-19,,,,,,,,,4,0,4,,,
"Jaipur Golden Hospital, Rohini",24,1,23,Private,2021-07-28-00-41,6,1,5,6,1,5,0,23,44,44,0,,,
Janakpuri Super Speciality Hospital Society,90,0,90,Delhi Government,2021-07-28-09-53,40,0,40,40,0,40,5,0,20,11,9,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,0,40,Private,2021-07-28-12-03,1,0,1,2,0,2,15,23,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-07-28-08-48,5,0,5,5,0,5,0,12,6,6,0,,,
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-07-28-10-51,,,,1,0,1,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-07-28-10-39,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-07-28-08-41,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-07-28-15-26,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,1,39,Central Government,2021-07-28-13-12,,,,10,1,9,3,0,35,35,0,10,1,9
"Kalra Hospital, Dwarka",5,0,5,Private,2021-07-28-03-23,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-07-28-14-33,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Kalyani Hospital,20,0,20,Private,2021-07-28-10-36,12,0,12,13,0,13,60,0,,,,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-07-28-09-33,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-07-28-10-32,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-07-28-08-46,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",6,0,6,Private,2021-07-28-17-21,,,,,,,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",5,0,5,Private,2021-07-28-09-31,,,,,,,0,18,8,3,5,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",12,1,11,Private,2021-07-28-10-04,,,,,,,0,23,32,0,32,,,
"Kukreja Hospital, Mayur Vihar",5,0,5,Private,2021-07-28-10-19,2,0,2,2,0,2,7,10,,,,,,
"Lalita Hospital, Begumpur",10,0,10,Private,2021-07-28-12-36,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,5,511,Central Government,2021-07-28-09-12,,,,86,0,86,1,10,27,16,11,86,0,86
Lifeline Hospital,2,0,2,Private,2021-07-28-10-52,1,0,1,1,0,1,5,12,6,0,6,,,
Lok Nayak Hospital,450,13,437,Delhi Government,2021-07-28-10-23,128,13,115,178,13,165,3,0,98,93,5,50,0,50
Maa Bharti Hospital,2,0,2,Private,2021-07-28-07-23,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,0,53,Private,2021-07-28-12-56,17,0,17,18,0,18,5,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,1,65,Private,2021-07-28-09-41,11,1,10,20,1,19,1,10,10,1,9,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-07-28-08-32,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",12,1,11,Private,2021-07-28-09-59,1,0,1,2,0,2,,,11,11,0,1,0,1
"Maharaja Agrasen Hospital, Punjabi Bagh",30,4,26,Private,2021-07-28-10-20,7,0,7,9,0,9,14,10,54,54,0,2,0,2
Makkar Multispeciality Hospital,16,0,16,Private,2021-07-28-11-36,8,0,8,8,0,8,,,8,1,7,,,
Malik Radix Hospital,6,0,6,Private,2021-07-28-14-18,1,0,1,1,0,1,3,6,12,12,0,,,
"MANIPAL HOSPITAL, DWARKA",20,7,13,Private,2021-07-28-09-10,,,,7,0,7,3,0,38,28,10,7,0,7
"Mansaram Hospital, Nangloi",21,0,21,Private,2021-07-28-14-30,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",21,8,13,Private,2021-07-28-10-06,7,7,0,8,7,1,8,8,47,25,22,1,0,1
"Mata Roop Rani Maggo Hospital, Uttam Nagar",23,1,22,Private,2021-07-28-10-23,4,0,4,4,0,4,0,4,6,6,0,,,
Max East/West Block,180,0,180,Private,2021-07-28-09-44,27,0,27,32,0,32,0,21,60,58,2,5,0,5
"Max Smart Gujarmal Modi hospital ,Saket",25,9,16,Private,2021-07-28-12-41,,,,5,3,2,3,11,45,27,18,5,3,2
"MAX SS HOSPITAL, PATPARGANJ",40,0,40,Private,2021-07-28-10-01,3,0,3,5,0,5,4,18,126,126,0,2,0,2
"Max SS Hospital, Shalimar Bagh",28,5,23,Private,2021-07-28-09-33,6,1,5,8,1,7,3,5,82,82,0,2,0,2
"Medeor Hospital, Dwarka",45,0,45,Private,2021-07-28-09-11,4,0,4,8,0,8,,,,,,4,0,4
"Medeor Hospital, Qutab Instl. Area",44,0,44,Private,2021-07-28-09-27,18,0,18,20,0,20,0,23,8,2,6,2,0,2
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-07-28-08-05,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Preet Vihar",16,0,16,Private,2021-07-28-08-48,4,0,4,6,0,6,0,20,25,17,8,2,0,2
"MGS Hospital, Punjabi Bagh",10,4,6,Private,2021-07-28-17-16,,,,1,0,1,24,0,24,0,24,1,0,1
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",29,6,23,Private,2021-07-28-09-49,,,,3,0,3,3,23,30,17,13,3,0,3
"National Heart Institute, East of Kailash",30,6,24,Private,2021-07-28-09-53,13,1,12,15,1,14,1,20,11,11,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-07-28-09-21,,,,,,,5,0,6,3,3,,,
"Navjeevan Hospital, Pitampura",3,0,3,Private,2021-07-28-10-17,,,,,,,8,10,7,7,0,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-07-28-13-02,4,0,4,4,0,4,,,,,,,,
Nidaan Hospital,20,0,20,Private,2021-04-07-12-35,5,0,5,7,0,7,,,,,,2,0,2
Nijhara Hospital,7,0,7,Private,2021-07-28-11-21,,,,,,,1,23,,,,,,
Nirmal Hospital,43,0,43,Private,2021-07-28-09-51,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-07-28-14-36,2,0,2,3,0,3,1,0,,,,1,0,1
"NKS Hospital, Gulabi Bagh",10,0,10,Private,2021-07-28-10-31,2,0,2,3,0,3,1,23,27,25,2,1,0,1
Northern Railway,84,7,77,Central Government,2021-07-28-09-19,,,,14,0,14,0,12,12,0,12,14,0,14
Nulife Hospital,10,0,10,Private,2021-07-28-10-28,,,,5,0,5,3,0,,,,5,0,5
Oncoplus Hospital,30,0,30,Private,2021-07-28-10-01,4,0,4,9,0,9,3,0,,,,5,0,5
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-07-28-14-29,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",10,0,10,Private,2021-07-28-09-28,1,0,1,2,0,2,1,0,15,13,2,1,0,1
Parmeshwari Devi Hospital,2,0,2,Private,2021-07-28-08-30,1,0,1,1,0,1,,,,,,,,
Patel Hospital,18,0,18,Private,2021-07-28-09-59,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-07-28-09-39,,,,,,,1,23,,,,,,
Pentamed Hospital,4,2,2,Private,2021-07-28-09-42,1,0,1,2,0,2,2,0,6,4,2,1,0,1
"PGH Hospital, Vikas Nagar",7,0,7,Private,2021-07-28-09-04,1,0,1,2,0,2,7,23,5,0,5,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",52,4,48,Private,2021-07-28-10-35,5,2,3,8,2,6,10,0,21,20,1,3,0,3
Pt.RRM Hospital,3,0,3,Private,2021-07-28-09-03,3,0,3,3,0,3,,,,,,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",5,0,5,Private,2021-07-28-14-15,,,,,,,0,23,,,,,,
"Pushpawati Singhania Hospital, Saket",20,0,20,Private,2021-07-28-01-08,3,0,3,4,0,4,4,23,30,25,5,1,0,1
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,0,50,Central Government,2021-07-28-10-30,,,,,,,5,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,0,300,Delhi Government,2021-07-28-16-01,,,,300,0,300,5,8,67,33,34,300,0,300
"Rajiv Gandhi Cancer Institute & RC, Rohini*",50,4,46,Private,2021-07-28-14-17,4,0,4,5,0,5,1,20,10,10,0,1,0,1
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-07-28-10-19,3,0,3,3,0,3,1,20,3,1,2,,,
Ram Manohar Lohia Hospital,405,4,401,Central Government,2021-07-28-06-22,,,,30,0,30,6,4,65,0,65,30,0,30
"Rathi Hospital, Najafgarh",10,0,10,Private,2021-07-28-16-18,5,0,5,5,0,5,10,23,11,1,10,,,
Rescue Hospital,5,0,5,Private,2021-07-28-10-38,1,0,1,1,0,1,5,9,2,2,0,,,
