name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-10-17-09-38,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-10-17-09-27,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-10-17-08-33,,,,,,,6,0,,,,,,
AIIMS Main Delhi,5,1,4,Central Government,2021-10-17-09-34,,,,,,,4,8,133,108,25,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-10-17-16-47,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,0,20,Private,2021-10-17-08-41,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-10-17-09-23,6,0,6,8,0,8,5,0,14,4,10,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-10-17-10-39,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-10-17-06-53,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-10-17-08-10,3,0,3,3,0,3,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-10-17-09-28,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-10-17-10-13,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-10-17-01-15,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-10-17-10-05,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-10-17-06-15,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-10-17-09-00,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-10-17-11-14,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-10-17-09-30,,,,14,0,14,5,0,8,8,0,14,0,14
Base Hospital Delhi Cantt,108,1,107,Central Government,2021-10-14-09-17,,,,12,0,12,2,12,,,,12,0,12
Batra Hospital,50,0,50,Private,2021-10-17-09-34,9,0,9,11,0,11,0,23,99,42,57,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-10-17-09-22,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-10-17-06-24,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-10-17-16-05,2,0,2,3,0,3,2,15,7,5,2,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-10-17-08-31,2,0,2,3,0,3,0,10,17,12,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,3,11,Private,2021-10-17-09-09,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-10-17-14-50,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,0,47,Private,2021-10-17-07-46,9,0,9,12,0,12,1,0,106,88,18,3,0,3
"Brahm Shakti Hospital, Budh Vihar",31,0,31,Private,2021-10-17-11-06,1,0,1,1,0,1,2,0,3,2,1,,,
Burari Hospital,600,0,600,Delhi Government,2021-10-17-11-00,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-10-17-02-00,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-10-17-14-01,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-10-17-14-55,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-10-17-09-54,1,0,1,1,0,1,75,0,15,7,8,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-10-17-12-52,,,,1,0,1,0,17,18,11,7,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-10-17-16-02,,,,,,,4,4,61,61,0,,,
Deep Chand Bandhu,50,0,50,Delhi Government,2021-10-17-11-45,,,,,,,3,15,10,7,3,,,
Delhi global hospital,3,0,3,Private,2021-10-17-08-50,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-10-17-09-51,1,0,1,2,0,2,2,12,37,20,17,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-10-17-09-03,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,0,20,Private,2021-10-17-08-02,,,,5,0,5,,,21,0,21,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-10-17-11-25,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-10-17-09-20,,,,8,0,8,,,25,0,25,8,0,8
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-10-17-09-16,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,0,50,Delhi Government,2021-10-17-08-54,,,,12,0,12,4,0,19,12,7,12,0,12
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-10-17-09-34,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-10-17-10-40,,,,,,,0,7,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-10-17-01-04,,,,,,,1,20,5,3,2,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-10-17-09-57,5,0,5,5,0,5,21,4,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-10-17-09-27,,,,2,0,2,9,0,10,7,3,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,1,30,Private,2021-10-17-16-14,5,0,5,8,0,8,2,3,16,15,1,3,0,3
"Fortis Hospital, Shalimar Bagh",26,1,25,Private,2021-10-17-08-50,4,1,3,6,1,5,4,23,72,67,5,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,0,64,Private,2021-10-17-09-10,18,0,18,22,0,22,2,23,33,32,1,4,0,4
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-10-17-08-22,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-10-17-08-59,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-10-17-10-58,4,0,4,4,0,4,1,23,10,4,6,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-10-17-17-13,,,,,,,0,12,,,,,,
