name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-11-06-10-41,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-11-06-09-19,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-11-06-11-20,,,,,,,6,0,,,,,,
AIIMS Main Delhi,5,4,1,Central Government,2021-11-06-10-15,,,,,,,4,8,133,115,18,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-11-07-05-26,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,0,20,Private,2021-11-06-08-31,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-11-06-09-35,6,0,6,8,0,8,11,0,14,4,10,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-11-06-07-20,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-11-06-09-54,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-11-06-07-48,3,0,3,3,0,3,1,23,5,1,4,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-11-06-08-21,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-11-06-09-47,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-11-07-00-10,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-11-06-09-46,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-11-07-01-30,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-11-06-09-10,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-11-05-10-21,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-11-06-10-36,,,,14,0,14,5,0,8,8,0,14,0,14
Base Hospital Delhi Cantt,108,1,107,Central Government,2021-10-14-09-17,,,,12,0,12,2,12,,,,12,0,12
Batra Hospital,50,0,50,Private,2021-11-07-03-39,9,0,9,11,0,11,0,23,99,54,45,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-11-06-10-08,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-11-06-07-08,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-11-06-08-29,2,0,2,3,0,3,2,23,7,5,2,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-11-06-09-33,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-11-06-08-47,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-11-05-00-55,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,0,47,Private,2021-11-06-09-36,9,0,9,12,0,12,1,0,106,92,14,3,0,3
"Brahm Shakti Hospital, Budh Vihar",35,0,35,Private,2021-11-05-15-17,5,0,5,5,0,5,2,0,9,7,2,,,
Burari Hospital,600,3,597,Delhi Government,2021-11-04-09-45,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-11-05-14-14,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-11-06-14-42,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-11-07-00-07,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-11-06-11-03,1,0,1,1,0,1,75,0,15,7,8,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-11-05-13-47,,,,1,0,1,0,17,18,12,6,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-11-06-14-00,,,,,,,6,4,61,61,0,,,
Deep Chand Bandhu,50,0,50,Delhi Government,2021-11-05-11-01,,,,,,,3,15,10,7,3,,,
Delhi global hospital,3,0,3,Private,2021-11-06-08-52,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-11-06-09-15,1,0,1,2,0,2,3,4,37,25,12,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-11-06-08-49,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,0,20,Private,2021-11-07-05-10,,,,5,0,5,,,21,0,21,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-11-05-10-00,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-11-05-11-02,,,,8,0,8,,,25,0,25,8,0,8
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-11-06-10-21,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,0,50,Delhi Government,2021-11-06-08-05,,,,12,0,12,4,0,19,12,7,12,0,12
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-11-05-12-53,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-11-06-12-04,,,,,,,1,18,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-11-05-11-24,,,,,,,1,20,5,5,0,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-11-06-09-55,5,0,5,5,0,5,11,3,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-11-06-09-32,,,,2,0,2,12,0,10,5,5,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,1,30,Private,2021-11-06-08-55,5,0,5,8,0,8,2,3,16,15,1,3,0,3
"Fortis Hospital, Shalimar Bagh",26,2,24,Private,2021-11-06-10-05,4,2,2,6,2,4,4,23,72,64,8,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,0,64,Private,2021-11-06-09-06,18,0,18,22,0,22,2,23,33,27,6,4,0,4
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-11-06-08-28,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-11-06-08-39,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-11-06-09-21,4,0,4,4,0,4,1,23,10,6,4,,,
"Goyal Hospital, Paschim Vihar",5,1,4,Private,2021-11-06-10-24,,,,,,,0,12,,,,,,
GTB Hospital,450,1,449,Delhi Government,2021-11-06-10-00,,,,50,1,49,4,22,45,45,0,50,1,49
Gupta Multispecialty Hospital,14,0,14,Private,2021-11-06-06-52,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-11-06-09-54,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-11-06-10-34,4,0,4,6,0,6,1,4,30,24,6,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-11-06-13-30,,,,,,,1,18,6,4,2,,,
Hardik Hospital,10,0,10,Private,2021-11-06-08-54,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,1,99,Private,2021-11-06-09-20,5,1,4,23,1,22,1,0,21,21,0,18,0,18
"IBS Hospital, Lajpat Nagar",5,0,5,Private,2021-11-06-12-02,,,,1,0,1,0,6,9,9,0,1,0,1
"Indian spinal injury centre,Vasant Kunj",20,1,19,Private,2021-11-07-00-22,,,,3,1,2,1,1,10,4,6,3,1,2
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-11-06-13-33,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,0,62,Private,2021-11-06-10-12,7,0,7,12,0,12,10,0,153,144,9,5,0,5
"Irene Hospital, Kalkaji",14,0,14,Private,2021-11-05-09-38,1,0,1,2,0,2,1,0,2,0,2,1,0,1
"Ishan Hospital, Rohini",8,0,8,Private,2021-11-06-10-18,,,,,,,,,4,0,4,,,
"Jain Hospital, Vikas Marg Extn.",2,0,2,Private,2021-11-06-11-48,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",29,0,29,Private,2021-11-07-00-27,10,0,10,11,0,11,0,23,44,44,0,1,0,1
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-11-06-12-25,1,0,1,2,0,2,5,23,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-11-06-07-59,5,0,5,5,0,5,0,12,6,6,0,,,
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-11-06-10-53,,,,1,0,1,1,23,6,0,6,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-11-06-00-22,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-11-06-07-16,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-11-06-09-51,,,,,,,1,11,,,,,,
Kailash deepak Hospital,10,0,10,Private,2021-11-06-10-28,,,,10,0,10,80,10,16,6,10,10,0,10
Kalawati Saran Children's Hospital (LHMC),40,0,40,Central Government,2021-11-06-11-37,,,,10,0,10,3,12,35,35,0,10,0,10
"Kalra Hospital, Dwarka",5,0,5,Private,2021-11-06-08-29,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-11-06-17-40,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Kalyani Hospital,20,0,20,Private,2021-11-06-09-23,12,0,12,13,0,13,60,0,,,,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-11-06-10-03,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-11-06-12-25,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-11-06-08-29,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",6,0,6,Private,2021-11-06-06-40,,,,,,,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",5,0,5,Private,2021-11-05-11-30,,,,,,,0,18,8,3,5,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",12,1,11,Private,2021-11-06-10-07,,,,,,,0,23,32,0,32,,,
"Kukreja Hospital, Mayur Vihar",7,0,7,Private,2021-11-05-12-23,2,0,2,2,0,2,7,10,,,,,,
"Lalita Hospital, Begumpur",10,0,10,Private,2021-11-06-10-02,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,6,510,Central Government,2021-11-06-11-33,,,,86,1,85,1,10,27,15,12,86,1,85
Lifeline Hospital,2,0,2,Private,2021-11-06-14-48,,,,,,,2,0,7,1,6,,,
Lok Nayak Hospital,450,1,449,Delhi Government,2021-11-06-10-31,128,0,128,178,0,178,3,0,98,93,5,50,0,50
Maa Bharti Hospital,2,0,2,Private,2021-11-06-10-03,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,0,53,Private,2021-11-01-14-45,17,0,17,18,0,18,5,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-11-06-11-05,11,0,11,20,0,20,1,10,10,0,10,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-11-06-07-55,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",12,0,12,Private,2021-11-05-09-02,1,0,1,2,0,2,,,10,10,0,1,0,1
"Maharaja Agrasen Hospital, Punjabi Bagh",30,0,30,Private,2021-11-07-03-59,7,0,7,9,0,9,12,0,54,54,0,2,0,2
Makkar Multispeciality Hospital,16,0,16,Private,2021-11-05-10-44,8,0,8,8,0,8,,,8,5,3,,,
Malik Radix Hospital,6,0,6,Private,2021-11-06-09-26,1,0,1,1,0,1,3,6,12,12,0,,,
