name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-05-04-08-40,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-05-04-09-37,,,,1,0,1,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-05-04-12-28,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-05-04-11-39,,,,,,,6,0,,,,,,
AIIMS Main Delhi,16,5,11,Central Government,2021-05-04-17-42,,,,,,,4,14,108,84,24,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-05-04-16-57,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,6,14,Private,2021-05-04-09-07,8,6,2,10,6,4,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-05-04-09-12,3,0,3,5,0,5,4,0,11,0,11,2,0,2
Ambedkar Nagar hospital,200,2,198,Delhi Government,2021-05-05-05-09,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-05-04-09-22,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-05-04-07-15,3,0,3,3,0,3,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-05-04-12-35,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-05-04-09-22,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-05-04-12-50,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-05-04-10-52,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-05-05-00-13,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,5,5,Private,2021-05-05-02-38,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-05-04-10-24,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-05-04-06-55,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-05-04-11-51,,,,14,0,14,5,6,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,12,488,Central Government,2021-05-04-06-37,,,,50,2,48,2,12,,,,50,2,48
Batra Hospital,50,3,47,Private,2021-05-04-09-36,9,0,9,11,0,11,0,23,99,37,62,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-05-04-10-26,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-05-04-10-48,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,5,4,Private,2021-05-04-18-03,2,0,2,3,0,3,2,13,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-05-04-08-58,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-05-04-10-15,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,1,9,Private,2021-05-04-10-38,,,,,,,3,0,7,1,6,,,
"BLK Hospital, Pusa Road",47,5,42,Private,2021-05-05-03-50,9,3,6,12,3,9,3,0,106,106,0,3,0,3
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-05-04-10-07,4,0,4,5,0,5,2,12,7,5,2,1,0,1
Burari Hospital,600,0,600,Delhi Government,2021-05-04-10-43,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-05-04-11-48,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,1,19,Private,2021-05-04-14-35,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,2,2,Private,2021-05-05-01-04,,,,2,0,2,0,3,6,6,0,2,0,2
"Cygnus MLS, Rama Vihar",9,1,8,Private,2021-05-04-16-54,1,0,1,1,0,1,75,0,15,4,11,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-05-04-17-09,,,,1,0,1,0,17,18,18,0,1,0,1
