name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,25,0,25,Private,2021-08-23-10-13,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-08-23-17-23,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-08-23-11-42,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-08-23-17-56,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-23-09-13,,,,,,,,,,7,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-08-23-17-45,,,,100,0,100,100,0,100,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-08-23-16-30,,,,,,,,,,3,14,92,77,15
"AIIMS, Trauma Delhi",294,7,287,Central Government,2021-08-23-16-37,,,,71,5,66,71,5,66,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-08-23-17-28,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,21,0,21, ,2021-08-23-10-21,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-08-23-10-07,4,0,4,2,0,2,6,0,6,21,0,11,4,7
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-08-24-04-32,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-08-23-09-37,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-08-23-14-47,,,,,,,,,,1,23,5,0,5
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-23-10-33,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-08-23-08-12,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,26,0,26,Private,2021-08-23-11-24,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-08-23-11-30,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-08-23-09-02,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-08-23-11-15,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-08-23-07-25,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-08-24-02-13,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-08-23-08-02,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",10,0,10,Private,2021-08-23-06-39,,,,,,,,,,0,7,9,0,9
Bara Hindurao Hospital,250,10,240,Central Government,2021-08-23-09-58,,,,14,0,14,14,0,14,4,6,4,4,0
Base Hospital Delhi Cantt,500,14,486,Central Government,2021-08-23-09-37,,,,50,4,46,50,4,46,2,12,,,
Batra Hospital,148,0,148,Private,2021-08-23-10-24,3,0,3,5,0,5,8,0,8,0,23,52,46,6
"Bensups Hospital, Dwarka",30,0,30,Private,2021-08-23-09-07,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-08-23-09-53,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-08-23-17-07,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-08-23-17-16,1,0,1,,,,1,0,1,6,12,5,4,1
Bimla Devi Hospital,10,0,10,Private,2021-08-23-12-02,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,2,138,Private,2021-08-24-03-30,21,2,19,7,0,7,28,2,26,6,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-08-23-13-16,5,0,5,1,0,1,6,0,6,2,12,17,10,7
Burari Hospital,300,1,299,Delhi Government,2021-08-23-11-36,70,1,69,30,0,30,100,1,99,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-08-23-10-58,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-08-23-11-35,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-08-23-17-30,5,0,5,1,0,1,6,0,6,1,19,3,0,3
Central Hospital,16,0,16,Private,2021-08-23-23-54,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-08-23-10-51,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-08-23-09-08,,,,,,,,,,27,13,,,
