name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-11-11-08-44,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-11-11-10-02,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-11-11-10-50,,,,,,,6,0,,,,,,
AIIMS Main Delhi,5,3,2,Central Government,2021-11-11-10-18,,,,,,,4,8,133,122,11,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-11-11-05-20,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,0,20,Private,2021-11-11-07-58,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-11-11-09-25,6,0,6,8,0,8,8,0,14,1,13,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-11-11-06-32,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-11-11-07-19,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-11-11-16-42,3,0,3,3,0,3,1,23,5,4,1,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-11-11-10-08,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-11-11-09-50,8,0,8,10,0,10,,,10,0,10,2,0,2
